acc,n_transmem,n_intramem,topology,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_n_condensates,PhaSepDB_class,MLO Types,Gene Names,DrLLPS_type,PhaSePro_partner_dep,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length,mean_rank,rank_sd,n_predictors,Entry_name,Length,leakage_any
Q9BRQ8,1,0,single-pass,False,True,False,False,False,1,,,PS-self only,,AIFM2 AMID PRG3,,,0.6706123549,0.6064170081,,0.174,0.102038205,0.11,0.602403,-0.196,1.03,0.0,0.0375335120643431,0.0640404000878334,0.0973851233720779,0.01,0.03575878,0.0777479892761394,2.9130331536542187,-319.0,373,0.1930294906166219,0.0160857908847185,0.1378860417584625,0.5029192731605593,,,,,,21.0,0.0476190476190476,-0.0476190476190476,0.5598394457579586,0.6571428571428571,,,,,,,0.0563002680965147,,0,1,0,0.0,2.571708831808688,0.3755062948115818,0.2459925311159728,17.0,FSP1_HUMAN,373.0,False
Q9BSJ8,2,0,multi-pass,True,False,True,False,False,2,member,4.0,,,,Client,,0.4779343226,0.2463288862,0.0,0.746,0.7592771,0.6,0.659642,-0.14,3.23,0.0516304347826086,0.108695652173913,0.6062819361686707,0.4311979413032532,0.92,0.24485153,0.0815217391304347,52.5416837525412,-987.0,1104,0.2427536231884058,-0.0217391304347826,0.1781074420190174,0.4704810789049923,1059.0,0.2502360717658168,-0.0236071765816808,0.1767009302097437,0.4636554401426921,42.0,0.0238095238095238,-0.0238095238095238,0.9999999999999998,0.654232804232804,3.0,0.6666666666666666,0.6666666666666666,,0.3074074074074074,0.9592391304347826,0.0380434782608695,0.0027173913043478,2,2,1,0.0,3.04296907339318,0.7044462053953828,0.1781380595032412,18.0,ESYT1_HUMAN,1104.0,True
Q9BTV4,4,0,multi-pass,True,False,False,False,False,1,member,1.0,,,,,,0.1123017137,0.1002134748,0.0,0.297,0.058083307,0.25,0.17804,-0.382,-0.62,0.0,0.0,0.1536951810121536,0.08637435734272,0.15,0.051533956,0.095,9.921291124275909,-500.0,400,0.2175,0.0025,0.1527188910232997,0.4941666666666662,,,,,,84.0,0.0357142857142857,0.0357142857142857,0.3451955915624494,0.685978835978836,315.0,0.2666666666666666,-0.0063492063492063,0.1492680858740801,0.4423280423280422,,0.21,0.7875,0,4,5,0.0,2.6020599913279625,0.320810901387331,0.1823428973081592,18.0,TMM43_HUMAN,400.0,False
Q9BUF7,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0704305387,0.0795093816,0.0,0.077,0.14972183,0.99,-0.857171,-0.307,,0.7083333333333334,0.35,0.0902490615844726,0.1244825944304466,0.55,0.09915688,0.0833333333333333,34.701842947413695,-132.0,120,0.175,0.025,0.1610835697989576,0.5113888888888889,40.0,0.375,0.075,0.1045057162836074,0.3452777777777777,21.0,0.0,0.0,,0.8439153439153437,33.0,0.1212121212121212,-0.0606060606060606,0.2153656768268737,0.4333333333333332,0.3333333333333333,0.175,0.275,1,1,1,0.0,2.0791812460476247,0.441304712137025,0.3121728849099631,17.0,CRUM3_HUMAN,120.0,True
Q9BVI4,3,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3964415546,0.7197212746,0.0,0.321,0.014020394,0.33,-0.321956,-0.36,-0.17,0.0,0.1143410852713178,0.048444926738739,0.0382200106978416,0.03,0.08863,0.1007751937984496,0.6983161789942386,-841.0,516,0.2267441860465116,-0.001937984496124,0.2139415312406345,0.4910206718346249,,,,,,63.0,0.0476190476190476,-0.0476190476190476,0.2920262565909656,0.6641975308641974,,,,,,,0.1220930232558139,,0,3,0,0.0,2.712649701627212,0.3629852449571096,0.2680362190849065,18.0,NOC4L_HUMAN,516.0,True
Q9BW60,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1731075972,0.1286540255,0.0,0.038,0.008483959,0.11,-0.670996,-0.162,-1.02,0.0,0.0,0.1045645698904991,0.0415145978331565,0.23,0.022537261,0.1075268817204301,0.0,-433.0,279,0.1146953405017921,0.043010752688172,0.2188671669829447,0.5390681003584227,,,,,,144.0,0.0277777777777777,-0.0138888888888888,0.4605314652652237,0.6483024691358024,,,,,,,0.5161290322580645,,0,7,0,0.0,2.4456042032735974,0.261795946368845,0.2545712142457052,18.0,ELOV1_HUMAN,279.0,True
Q9BWM7,4,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2269361486,0.0723720319,0.0,0.422,0.023108287,0.12,-0.394632,-0.172,-0.73,0.0,0.0467289719626168,0.0553898885846138,0.0692425221204757,0.02,0.020172559,0.087227414330218,8.397524523650755,-361.0,321,0.1619937694704049,0.0249221183800623,0.1772688908614611,0.5112149532710278,,,,,,82.0,0.024390243902439,0.024390243902439,0.5132298773684865,0.6815718157181574,,,,,,,0.2554517133956386,,0,4,0,0.0,2.506505032404872,0.268403627836846,0.1811217167145039,18.0,SFXN3_HUMAN,321.0,False
Q9GZM5,5,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.0594374084,0.05481311,0.0,0.299,0.06096237,0.4,-0.0207134,-0.293,0.69,0.1485714285714285,0.1514285714285714,0.0747000500559806,0.0301454458385705,0.53,0.053972248,0.0771428571428571,9.092797188681034,-485.0,350,0.1628571428571428,-0.0257142857142857,0.2682524167174154,0.5330476190476199,164.0,0.2560975609756097,-0.0609756097560975,0.3089329049955068,0.4425474254742547,109.0,0.018348623853211,0.0,0.8695387293298521,0.6873598369011215,76.0,0.1710526315789473,0.0131578947368421,0.166137290251104,0.504678362573099,0.4685714285714286,0.3114285714285714,0.2171428571428571,3,5,3,0.0,2.544068044350276,0.3859818090788902,0.2329704645423587,18.0,YIPF3_HUMAN,350.0,False
Q9GZY8,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3524773318,0.2841500455,0.003333333,0.364,0.62257046,0.56,-0.194523,-0.176,1.11,0.0,0.0467836257309941,0.4080274999141693,0.8933369517326355,0.91,0.21203136,0.1198830409356725,38.460718788038974,-277.0,342,0.2543859649122807,0.0087719298245614,0.1992774975091732,0.4379142300194926,322.0,0.2639751552795031,0.0031055900621118,0.2018610036151875,0.4289510006901318,18.0,0.0,0.0,,0.6469135802469136,,,,,,0.9415204678362572,0.0526315789473684,,1,1,1,0.0,2.534026106056135,0.6006936369131946,0.256530851342087,18.0,MFF_HUMAN,342.0,True
Q9H061,4,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2471604944,0.1014310151,0.0,0.038,0.008456116,0.12,-0.178808,-0.341,0.42,0.0,0.0,0.0934088677167892,0.0505500249564647,0.09,0.018726565,0.0871794871794871,0.0758463764409067,-255.0,195,0.1692307692307692,0.0358974358974358,0.2032634741584263,0.5188603988603981,,,,,,80.0,0.025,0.025,0.8894529724533626,0.6469444444444448,29.0,0.2758620689655172,0.2758620689655172,0.203579894962522,0.4026819923371648,,0.4102564102564102,0.1487179487179487,0,4,2,0.0,2.290034611362518,0.2202854388970976,0.1650339810950637,18.0,T126A_HUMAN,195.0,True
Q9H0C2,6,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.7726034696,0.4118382748,0.0,0.195,0.104830064,0.19,0.918952,-0.283,0.15,0.0,0.0476190476190476,0.1464338153600692,0.2715433537960052,0.15,0.6512416,0.1015873015873015,1.652756896300317,-301.0,315,0.2253968253968254,0.073015873015873,0.1184254041619345,0.4968253968253966,,,,,,136.0,0.1176470588235294,0.0588235294117647,0.1136569807352041,0.5824346405228746,54.0,0.3888888888888889,0.1296296296296296,0.110815148134642,0.3907407407407407,,0.4317460317460317,0.1714285714285714,0,6,4,0.0,2.4983105537896004,0.4749236083791397,0.2573269640851625,18.0,ADT4_HUMAN,315.0,True
Q9H1K4,6,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3056155046,0.1625910521,0.0,0.16,0.040721193,0.22,0.34195,-0.236,-0.55,0.0,0.0,0.1137166246771812,0.0620330944657325,0.11,0.03993064,0.0761904761904762,25.30222229455365,-403.0,315,0.1714285714285714,0.0380952380952381,0.1625454443399513,0.5274779541446205,,,,,,126.0,0.0714285714285714,-0.0238095238095238,0.1520918433325838,0.6528218694885359,,,,,,,0.4,,0,6,0,0.0,2.4983105537896004,0.3193838464200402,0.1458965542515135,18.0,GHC2_HUMAN,315.0,False
Q9H228,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0650024467,0.0334292065,0.0,0.099,0.007947351,0.69,-0.498346,-0.159,2.32,0.1407035175879397,0.2386934673366834,0.0612257122993469,0.0421575270593166,0.57,0.14794762,0.1080402010050251,106.32335434209104,-708.0,398,0.14321608040201,0.0477386934673366,0.2015501500090015,0.556644332774986,157.0,0.2356687898089172,0.1210191082802547,0.209419173584351,0.4172682236376502,147.0,0.0340136054421768,-0.0340136054421768,0.2428319117116663,0.7233560090702948,94.0,0.1595744680851064,0.0531914893617021,0.1820775233932355,0.5287234042553188,0.3944723618090452,0.3693467336683417,0.236180904522613,4,7,4,0.0,2.599883072073688,0.4870385251978605,0.3309275584251827,18.0,S1PR5_HUMAN,398.0,True
Q9H244,7,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.0977021595,0.0543151025,0.0,0.215,0.02987047,0.3,-0.601684,-0.361,-0.39,0.0584795321637426,0.0614035087719298,0.0584395043551921,0.0455440953373909,0.3,0.11166971,0.0818713450292397,5.579520736222589,-585.0,342,0.1725146198830409,0.0555555555555555,0.1809433496438662,0.539018843404808,105.0,0.2857142857142857,0.1333333333333333,0.2064284152243262,0.4078306878306877,153.0,0.065359477124183,0.0130718954248366,0.2384494035468986,0.6721859114015974,84.0,0.2261904761904762,0.0357142857142857,0.1477085058515292,0.4604497354497356,0.3070175438596491,0.4473684210526316,0.2456140350877192,4,7,4,0.0,2.534026106056135,0.3105212801817712,0.1826577172212014,18.0,P2Y12_HUMAN,342.0,True
Q9H2X9,12,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1566978576,0.1179599767,0.0,0.311,0.029117784,0.64,0.760269,-0.248,1.14,0.054433713784021,0.044776119402985,0.0624250881373882,0.2915297150611877,0.35,0.1881737,0.0816505706760316,38.63863907215973,-1232.0,1139,0.199297629499561,-0.0079016681299385,0.1768793955232814,0.4974246414983909,672.0,0.2425595238095238,-0.0133928571428571,0.1743225421367772,0.4563988095238082,274.0,0.1532846715328467,0.0,0.2016549375806775,0.5367396593673974,193.0,0.1139896373056994,0.0,0.1829768783357768,0.5844559585492228,0.5899912203687445,0.2405618964003512,0.1694468832309043,6,12,4,0.0,3.056523724079101,0.4952865806795469,0.1983006040969107,18.0,S12A5_HUMAN,1139.0,True
Q9H330,14,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0294743749,0.0551844124,0.000833333,0.171,0.02753163,0.29,0.0788023,-0.211,1.78,0.0284414106939704,0.1444823663253697,0.0681572631001472,0.0782918855547905,0.67,0.04138487,0.0716723549488054,55.217246610424674,-1745.0,879,0.1410693970420933,0.0136518771331058,0.1820771899872831,0.5468082416887889,,,,,,294.0,0.0374149659863945,-0.010204081632653,0.2777607374373047,0.7085411942554799,,,,,,,0.3344709897610921,,0,14,0,0.0,2.943988875073772,0.4586914534704449,0.2759848408998423,18.0,TM245_HUMAN,879.0,True
Q9H3U5,12,0,multi-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,MFSD1 SMAP4,,,0.0456853351,0.0441884626,0.0,0.082,0.01865598,0.18,-0.147836,-0.326,-0.44,0.0193548387096774,0.1354838709677419,0.0778125450015068,0.0277377814054489,0.66,0.023559052,0.064516129032258,0.1882698967986205,-737.0,465,0.1290322580645161,-0.0043010752688172,0.1366382780915079,0.5786857825567516,,,,,,253.0,0.0237154150197628,0.0,0.3222871931582687,0.7031181379007467,,,,,,,0.5440860215053763,,0,12,0,0.0,2.667452952889954,0.2783752992397502,0.2562769463783445,18.0,MFSD1_HUMAN,465.0,False
Q9H461,7,0,multi-pass,False,True,True,False,False,2,,,in_phasepdb_no_class,Wnt signalodroplet,FZD8,Regulator,,0.0801331697,0.0894939003,0.000833333,0.501,0.0016049944,0.94,1.27683,0.073,6.14,0.0677233429394812,0.2377521613832853,0.5861709713935852,0.0795627683401107,0.48,0.5680879,0.0893371757925072,422.04399390970127,-449.0,694,0.1498559077809798,0.0144092219020172,0.1496983806243781,0.5051713096381693,155.0,0.1612903225806451,0.0580645161290322,0.1399271602157484,0.469462365591398,147.0,0.0204081632653061,0.0204081632653061,0.3700108653420854,0.7136810279667419,365.0,0.2,-0.0027397260273972,0.1520882114214163,0.4299238964992401,0.223342939481268,0.2118155619596541,0.5259365994236311,4,7,4,0.0605187319884726,2.841359470454855,0.6543629605931272,0.3193707439864808,18.0,FZD8_HUMAN,694.0,False
Q9H6L5,4,0,multi-pass,True,False,False,False,False,1,member,0.0,,,,,,0.1101004848,0.1533373563,,0.134,0.034810018,0.97,0.0333734,-0.262,1.31,0.2032193158953722,0.1911468812877263,0.1724421828985214,0.1302763819694519,0.82,0.09438688,0.0482897384305835,12.259995455477776,-378.0,497,0.2414486921529175,-0.0724346076458752,0.2252658817711614,0.466756092108204,329.0,0.2857142857142857,-0.1276595744680851,0.2214714217190573,0.4127997298210065,84.0,0.0714285714285714,0.0238095238095238,0.2448116397253298,0.6761904761904762,84.0,0.238095238095238,0.0476190476190476,0.2284564265491797,0.4686507936507936,0.6619718309859155,0.1690140845070422,0.1690140845070422,3,4,2,0.0,2.696356388733332,0.4715005755739334,0.2775213038741825,17.0,RETR1_HUMAN,497.0,False
Q9H936,6,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3368129038,0.2062083894,0.0,0.251,0.01229577,0.26,0.221052,-0.199,-0.24,0.0,0.0835913312693498,0.0682774186134338,0.028959622606635,0.0,0.04085615,0.0835913312693498,1.59356112811924,-417.0,323,0.1733746130030959,0.0371517027863777,0.1413559335346369,0.5179910560715513,,,,,,126.0,0.0634920634920634,-0.0158730158730158,0.1518375562224735,0.6459435626102291,,,,,,,0.3900928792569659,,0,6,0,0.0,2.509202522331103,0.3159479495141275,0.1719843699308059,18.0,GHC1_HUMAN,323.0,True
Q9H9B4,5,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3621980904,0.1595919983,0.0,0.567,0.06472565,0.16,-0.412389,-0.157,-0.57,0.0,0.0683229813664596,0.0547167547047138,0.06574347615242,0.03,0.022075271,0.0745341614906832,13.146949285218842,-359.0,322,0.1645962732919254,0.0217391304347826,0.1555665946331472,0.5040717736369917,,,,,,102.0,0.0294117647058823,0.0294117647058823,0.3557759824356122,0.654901960784314,94.0,0.2234042553191489,0.0106382978723404,0.1588371560690896,0.4193853427895979,,0.3167701863354037,0.2919254658385093,0,5,3,0.0,2.507855871695831,0.3156382101466326,0.1944186701520363,18.0,SFXN1_HUMAN,322.0,True
Q9HAR2,7,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2471668848,0.10442857,0.0,0.416,0.091280356,0.77,0.70334,-0.123,1.61,0.0152038700760193,0.0559778852798894,0.0501721613109111,0.3056872487068176,0.93,0.8661578,0.0905321354526606,309.7965240695447,-1358.0,1447,0.1948859709744298,-0.0165860400829302,0.1692673816312772,0.4717039084696333,394.0,0.2284263959390862,-0.0101522842639593,0.1979738779989271,0.4109983079526224,163.0,0.0368098159509202,-0.0122699386503067,0.2850631239229828,0.7044989775051125,871.0,0.2135476463834672,-0.0206659012629161,0.1548010835185269,0.4512565378237027,0.2722874913614375,0.1126468555632342,0.6019350380096752,4,7,4,0.0,3.160468531119037,0.6061021462149474,0.2527991796832558,18.0,AGRL3_HUMAN,1447.0,False
Q9HBL7,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5936444197,0.3688759301,0.0,0.299,0.04359303,0.15,-0.61405,-0.323,-1.11,0.0,0.0,0.0576865784823894,0.3469427824020386,0.03,0.027146818,0.0884353741496598,0.0,-166.0,147,0.272108843537415,0.0408163265306122,0.1484663714523981,0.4748299319727886,5.0,0.8,0.8,,0.1177777777777777,42.0,0.0476190476190476,0.0,0.6461974110032361,0.6433862433862436,100.0,0.34,0.02,0.0996556337468646,0.4218888888888892,0.0340136054421768,0.2857142857142857,0.6802721088435374,1,2,2,0.0,2.167317334748176,0.2827956805083162,0.2409519345033547,18.0,PLRKT_HUMAN,147.0,True
Q9HCF6,6,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.3984604994,0.1832968689,0.0,0.353,0.010793747,0.62,0.640791,-0.243,1.15,0.0352193995381062,0.0681293302540415,0.0487945601344108,0.0720921903848648,0.98,0.10172747,0.0912240184757505,95.35352363594023,-1796.0,1732,0.2407621247113164,-0.004041570438799,0.1770289003323377,0.4664998716961801,1520.0,0.2532894736842105,-0.0032894736842105,0.1818695011527168,0.4503801169590607,146.0,0.1027397260273972,0.0068493150684931,0.1357534238748012,0.6656773211567735,66.0,0.2575757575757575,-0.0454545454545454,0.1721804032287928,0.397138047138047,0.8775981524249422,0.0842956120092378,0.0381062355658198,4,6,3,0.0,3.238547887681328,0.521961705492432,0.2418737200423622,18.0,TRPM3_HUMAN,1732.0,False
Q9HCM3,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5373705275,0.2615635405,0.0,0.607,0.13357386,1.0,0.432318,-0.039,3.07,0.0641025641025641,0.0928205128205128,0.1956441104412078,0.1394806951284408,1.0,0.33377555,0.0753846153846153,406.7108069337754,-802.0,1950,0.1815384615384615,-0.0174358974358974,0.213033113483796,0.4707635327635319,,,,,,42.0,0.0,0.0,,0.7783068783068785,,,,,,,0.0215384615384615,,0,2,0,0.0,3.290034611362518,0.6863579484240037,0.2138876470257064,18.0,K1549_HUMAN,1950.0,True
Q9HCU4,7,0,multi-pass,True,False,False,False,False,1,member,1.0,,,,,,0.1477427979,0.0974459799,0.0,0.65,0.03014819,0.85,1.33175,-0.105,4.25,0.0653438248374957,0.0848443380088949,0.2278738915920257,0.1548426002264022,1.0,0.6943661,0.0892918234690386,520.6523985570741,-1567.0,2923,0.1984262743756414,-0.0348956551488197,0.1917481263940469,0.469916752195226,367.0,0.2479564032697547,-0.0299727520435967,0.2763140750082614,0.4057220708446863,147.0,0.0136054421768707,-0.0136054421768707,0.5311387349046092,0.6896447467876042,2377.0,0.2044594026083298,-0.0378628523348758,0.1764493067696702,0.4643481512644256,0.1255559356825179,0.0502907971262401,0.8132056106739651,4,7,3,0.0,3.4658288153574364,0.6901255148645717,0.2704270260264403,18.0,CELR2_HUMAN,2923.0,False
Q9HCU5,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.1643846778,0.3386968639,0.0,0.183,0.00058772124,0.36,0.41662,-0.212,0.55,0.0,0.0887290167865707,0.0453669354319572,0.0629681870341301,0.33,0.059851225,0.0767386091127098,12.920932561152354,-412.0,417,0.1918465227817745,0.0047961630695443,0.1763673537703034,0.4897681854516393,388.0,0.2061855670103092,0.0051546391752577,0.1716435350945246,0.4694444444444432,21.0,0.0,0.0,,0.8354497354497354,8.0,0.0,0.0,,0.5680555555555555,0.9304556354916068,0.0503597122302158,0.0191846522781774,1,1,1,0.0,2.6201360549737576,0.3451003835500742,0.1770336083432861,18.0,PREB_HUMAN,417.0,False
Q9HCX4,6,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.3657104532,0.1887487461,0.0,0.218,0.005294112,0.12,0.322397,-0.321,0.25,0.0058004640371229,0.0603248259860788,0.0574141517281532,0.0455045402050018,0.28,0.12871937,0.0962877030162413,1.8403880881669017,-1058.0,862,0.2424593967517401,0.0034802784222737,0.1900948122109888,0.481490074761533,625.0,0.2896,0.0048,0.1929659790258201,0.4382933333333321,126.0,0.0317460317460317,0.0,0.5508975451521567,0.7067901234567897,111.0,0.2162162162162162,0.0,0.1962831100070899,0.468968968968969,0.7250580046403712,0.1461716937354988,0.1287703016241299,4,6,3,0.0,2.9355072658247128,0.3596223755109406,0.2145542948002401,18.0,TRPC7_HUMAN,862.0,False
Q9HD20,10,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3110623765,0.2124037891,0.0,0.297,0.012006044,0.27,0.158176,-0.283,0.03,0.0,0.0830564784053156,0.0764510184526443,0.0688257068395614,0.56,0.16290872,0.0772425249169435,16.826165673098807,-1690.0,1204,0.1976744186046511,0.0083056478405315,0.1617076719750396,0.512670727205612,768.0,0.23046875,0.01953125,0.1544524827428315,0.4776909722222224,210.0,0.0380952380952381,-0.0285714285714285,0.2649538000992785,0.6874074074074068,224.0,0.2321428571428571,0.0,0.2001795005372013,0.4698908730158722,0.6378737541528239,0.1744186046511628,0.1860465116279069,6,10,4,0.0,3.0806264869218056,0.4108350077722846,0.1750497894070296,18.0,AT131_HUMAN,1204.0,True
Q9NPH5,6,0,multi-pass,True,False,False,False,False,1,member,1.0,,,,,,0.1977422782,0.3961298324,0.0,0.046,0.0037383512,0.12,-0.0479936,-0.262,0.16,0.0,0.0,0.2049964368343353,0.0324392020702362,0.03,0.044682942,0.1038062283737024,13.565082388858034,-808.0,578,0.1799307958477508,0.0242214532871972,0.1800990154694169,0.4942329873125735,182.0,0.2582417582417582,0.0934065934065934,0.1906866142487109,0.4251526251526245,126.0,0.0158730158730158,0.0158730158730158,0.5275492760168417,0.6814814814814814,270.0,0.2037037037037037,-0.0185185185185185,0.1718962020594247,0.4534156378600814,0.314878892733564,0.2179930795847751,0.4671280276816609,4,6,3,0.0,2.761927838420529,0.3160804941805237,0.2637838168988617,18.0,NOX4_HUMAN,578.0,True
Q9NQC3,2,0,multi-pass,False,False,True,False,False,1,,,,,,Client,,0.4160683917,0.9487293997,0.004166667,0.785,0.0380071,0.99,0.178873,-0.203,2.6,0.7399328859060402,0.1694630872483221,0.6014672517776489,0.5077711343765259,0.99,0.6179975,0.0411073825503355,28.2567227423513,-661.0,1192,0.2718120805369127,-0.0889261744966442,0.1818236588024372,0.4539709172259488,1056.0,0.2888257575757575,-0.0994318181818181,0.1787385582842413,0.4337331649831671,42.0,0.0,0.0,,0.7605820105820107,94.0,0.202127659574468,-0.0106382978723404,0.2454737956115377,0.5443262411347516,0.8859060402684564,0.035234899328859,0.0788590604026845,2,2,1,0.0285234899328859,3.076276255404218,0.7193102820850023,0.2772231772896808,18.0,RTN4_HUMAN,1192.0,True
