UniProt_ID,Gene,Protein_name,reviewed,protein_existence,length,n_transmem,n_intramem,n_lipid,topology,tm_evidence,membrane_descriptor,kw_transmembrane,kw_gpi,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_driver_criteria,CDCODE_n_biomol_condensates,CDCODE_n_synthetic_condensates,CDCODE_condensate_names,PhaSepDB_class,PhaSepDB_MLO,DrLLPS_type,DrLLPS_condensate,PhaSePro_partner_dependent,all_pmids,n_pmids,flagged_pmid_citations,evidence_proteomics_inventory_only,evidence_rnai_screen_only,flag_no_pmid,flag_single_database,flag_unreviewed,flag_tm_predicted_only,flag_no_membrane_descriptor,n_flags,catgranule_leakage,catgranule_train_positive,catgranule_label_contradiction,set_legacy_427,set_legacy_rule_reconstructed,set_recommended_primary,set_strict_transmem,set_full_union_475,set_evidence_core,set_catgranule_clean
O15533,TAPBP,Tapasin (TPN) (TPSN) (NGS-17) (TAP-associated protein) (TAP-binding protein),reviewed,Evidence at protein level,448.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,False,False,False,1,member,,1.0,0.0,PML body,not_in_phasepdb,,not_in_drllps,,,,0,,False,False,True,True,False,True,False,3,not_in_catgranule,False,False,True,True,True,True,True,False,True
P59534,TAS2R39,Taste receptor type 2 member 39 (T2R39) (Taste receptor type 2 member 57) (T2R57),reviewed,Evidence at transcript level,338.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
P36897,TGFBR1,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (Activin A receptor type II-like protein kinase of 53kD) (Activin receptor-like kinase 5) (ALK-5) (ALK5) (Serine/threonine-protein kinase receptor R4) (SKR4) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),reviewed,Evidence at protein level,503.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,3.0,0.0,P-body;Nuclear speckle;Stress granule,not_in_phasepdb,,Regulator,"Nuclear speckle, P-body, Stress granule",,27713146;27746021;29262563,3,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
O14925,TIMM23,Mitochondrial import inner membrane translocase subunit Tim23,reviewed,Evidence at protein level,209.0,3,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q3ZCQ8,TIMM50,Mitochondrial import inner membrane translocase subunit TIM50,reviewed,Evidence at protein level,353.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,Nuclear speckle;Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9BRN9,TM2D3,TM2 domain-containing protein 3 (Beta-amyloid-binding protein-like protein 2) (BBP-like protein 2),reviewed,Evidence at protein level,247.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P17152,TMEM11,"Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI)",reviewed,Evidence at protein level,192.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,False,False,False,1,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,not_in_drllps,,,,0,,False,False,True,True,False,True,False,3,catgranule_test_positive,False,False,True,True,True,True,True,False,False
Q9H061,TMEM126A,Transmembrane protein 126A,reviewed,Evidence at protein level,195.0,4,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q92545,TMEM131,Transmembrane protein 131 (Protein RW1),reviewed,Evidence at protein level,1883.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,P-body;Stress granule,not_in_phasepdb,,Client,"P-body, Stress granule",,29395067,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q14DG7,TMEM132B,Transmembrane protein 132B,reviewed,Evidence at protein level,1078.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,False,False,False,1,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,not_in_drllps,,,,0,,False,False,True,True,False,True,False,3,catgranule_train_negative,False,True,True,True,True,True,True,False,False
Q5SNT2,TMEM201,Transmembrane protein 201 (Spindle-associated membrane protein 1),reviewed,Evidence at protein level,666.0,5,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Centrosome,not_in_phasepdb,,Client,Spindle apparatus,,19494128,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q96A57,TMEM230,Transmembrane protein 230,reviewed,Evidence at protein level,120.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Stress granule,not_in_phasepdb,,Client,Stress granule,,29373831,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q9H330,TMEM245,Transmembrane protein 245 (Protein CG-2),reviewed,Evidence at protein level,879.0,14,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q8N2U0,TMEM256,Transmembrane protein 256,reviewed,Evidence at protein level,113.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9BTV4,TMEM43,Transmembrane protein 43 (Protein LUMA),reviewed,Evidence at protein level,400.0,4,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,False,False,False,1,member,,1.0,0.0,PML body,not_in_phasepdb,,not_in_drllps,,,,0,,False,False,True,True,False,True,False,3,catgranule_test_positive,False,False,True,True,True,True,True,False,False
P42167,TMPO,"Lamina-associated polypeptide 2, isoforms beta/gamma (Thymopoietin, isoforms beta/gamma) (TP beta/gamma) (Thymopoietin-related peptide isoforms beta/gamma) (TPRP isoforms beta/gamma) [Cleaved into: Thymopoietin (TP) (Splenin); Thymopentin (TP5)]",reviewed,Evidence at protein level,454.0,1,0,0,single-pass,sequence_analysis,Single-pass type II membrane protein,True,False,True,False,False,False,False,1,member,,2.0,0.0,P-body;Stress granule,not_in_phasepdb,,not_in_drllps,,,,0,,False,False,True,True,False,True,False,3,not_in_catgranule,False,False,True,True,True,True,True,False,True
O14763,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B (Death receptor 5) (TNF-related apoptosis-inducing ligand receptor 2) (TRAIL receptor 2) (TRAIL-R2) (CD antigen CD262),reviewed,Evidence at protein level,440.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,False,True,False,False,False,1,not_in_cdcode,,,,,PS-other only,,not_in_drllps,,,36396954,1,,False,False,False,True,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q15388,TOMM20,Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor Tom20),reviewed,Evidence at protein level,145.0,1,0,0,single-pass,experimental,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O96008,TOMM40,Mitochondrial import receptor subunit TOM40 homolog (Protein Haymaker) (Translocase of outer membrane 40 kDa subunit homolog) (p38.5),reviewed,Evidence at protein level,361.0,19,1,0,multi-pass,experimental,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,19812395;26980300,2,19812395=Lam YW Mol Cell Proteomics 2010;26980300=Palm D RNA Biol 2016,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O94826,TOMM70,Mitochondrial import receptor subunit TOM70 (Mitochondrial precursor proteins import receptor) (Translocase of outer membrane 70 kDa subunit) (Translocase of outer mitochondrial membrane protein 70),reviewed,Evidence at protein level,608.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P56180,TPTE,Putative tyrosine-protein phosphatase TPTE (EC 3.1.3.48) (Cancer/testis antigen 44) (CT44) (Transmembrane phosphatase with tensin homology) (Tumor antigen BJ-HCC-5),reviewed,Evidence at protein level,551.0,3,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q6XPS3,TPTE2,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)",reviewed,Evidence at protein level,522.0,3,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q13507,TRPC3,Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3),reviewed,Evidence at protein level,921.0,6,0,0,multi-pass,experimental,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,P-body,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,False,False,2,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q9HCX4,TRPC7,Short transient receptor potential channel 7 (TrpC7) (Transient receptor protein 7) (TRP-7) (hTRP7),reviewed,Evidence at protein level,862.0,6,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,not_in_catgranule,False,False,False,False,False,True,True,False,True
Q9HCF6,TRPM3,Transient receptor potential cation channel subfamily M member 3 (Long transient receptor potential channel 3) (LTrpC-3) (LTrpC3) (Melastatin-2) (MLSN2),reviewed,Evidence at protein level,1732.0,6,0,0,multi-pass,by_similarity,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
A6NH52,TVP23A,Golgi apparatus membrane protein TVP23 homolog A,reviewed,Evidence at protein level,213.0,4,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q06418,TYRO3,Tyrosine-protein kinase receptor TYRO3 (EC 2.7.10.1) (Tyrosine-protein kinase BYK) (Tyrosine-protein kinase DTK) (Tyrosine-protein kinase RSE) (Tyrosine-protein kinase SKY) (Tyrosine-protein kinase TIF),reviewed,Evidence at protein level,890.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q92575,UBXN4,UBX domain-containing protein 4 (Erasin) (UBX domain-containing protein 2),reviewed,Evidence at protein level,508.0,0,1,0,intramembrane-only,sequence_analysis,Peripheral membrane protein,False,False,True,False,True,False,False,2,in_cdcode_no_role,,1.0,0.0,,not_in_phasepdb,,Client,Stress granule,,29373831,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,False,False,True,False,True,True,False
P47985,UQCRFS1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 7.1.1.8) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Rieske iron-sulfur protein) (RISP) (Rieske protein UQCRFS1) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 9 (Su9) (Subunit 9) (8 kDa subunit 9) (Complex III subunit IX) (Cytochrome b-c1 complex subunit 11) (UQCRFS1 mitochondrial targeting sequence) (UQCRFS1 MTS) (Ubiquinol-cytochrome c reductase 8 kDa protein)]",reviewed,Evidence at protein level,274.0,1,0,0,single-pass,experimental,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,Nucleolus;Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,"Nucleolus, Postsynaptic density",,23071613;26980300,2,23071613=Bayés A PLoS One 2012;26980300=Palm D RNA Biol 2016,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O75445,USH2A,Usherin (Usher syndrome type IIa protein) (Usher syndrome type-2A protein),reviewed,Evidence at protein level,5202.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,True,False,False,False,2,in_cdcode_no_role,,0.0,0.0,,PS-other only,,not_in_drllps,,,36964137,1,,False,False,False,False,False,True,False,1,not_in_catgranule,False,False,True,True,True,True,True,True,True
P63027,VAMP2,Vesicle-associated membrane protein 2 (VAMP-2) (Synaptobrevin-2),reviewed,Evidence at protein level,116.0,1,0,0,single-pass,sequence_analysis,Single-pass type IV membrane protein,True,False,False,True,False,False,False,1,not_in_cdcode,,,,,PS-other only,,not_in_drllps,,,38951707,1,,False,False,False,True,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q15836,VAMP3,Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3),reviewed,Evidence at protein level,100.0,1,0,0,single-pass,sequence_analysis,Single-pass type IV membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9P0L0,VAPA,Vesicle-associated membrane protein-associated protein A (VAMP-A) (VAMP-associated protein A) (VAP-A) (33 kDa VAMP-associated protein) (VAP-33),reviewed,Evidence at protein level,249.0,1,0,0,single-pass,sequence_analysis,Single-pass type IV membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O95292,VAPB,Vesicle-associated membrane protein-associated protein B/C (VAMP-B/VAMP-C) (VAMP-associated protein B/C) (VAP-B/VAP-C),reviewed,Evidence at protein level,243.0,1,0,0,single-pass,sequence_analysis,Single-pass type IV membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,PML body;Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
