Entry,Gene,Protein_name,cohort,n_tm,topology,cdcode_role,n_cdcode_biomol_condensates,in_source_db,has_bg_scores,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,Entry name,p(LLPS),pLLPS_Class,Length
Q69YW2,STUM,Protein stum homolog,legacy,2,multi-pass,member,1.0,True,True,0.032105598,0.0447233188,0.0,0.026,0.0009689441,0.3,-1.4107,-0.378,-1.52,0.0070921985815602,0.2411347517730496,0.0690485835075378,0.0381962098181247,0.14,0.030588858,0.0496453900709219,0.0972885229510646,-180.0,2.0,STUM_HUMAN,0.3,Low,141.0
Q86Y82,STX12,Syntaxin-12,legacy,1,single-pass,member,1.0,True,True,0.3851042918,0.318359574,0.000833333,0.558,0.58181125,0.52,-0.331251,-0.038,-1.23,0.0,0.1666666666666666,0.2824033200740814,0.4674178659915924,0.81,0.7007874,0.0833333333333333,17.40348556021319,-294.0,1.0,STX12_HUMAN,0.52,Medium,276.0
Q16623,STX1A,Syntaxin-1A (Neuron-specific antigen HPC-1),legacy,1,single-pass,member,1.0,True,True,0.7562025878,0.8246274291,0.0025,0.508,0.51392365,0.43,-0.105086,-0.435,-0.7,0.125,0.1006944444444444,0.0753976330161094,0.3175148367881775,0.89,0.89945,0.09375,1.177461228498953,-332.0,1.0,STX1A_HUMAN,0.43,Medium,288.0
P61266,STX1B,Syntaxin-1B (Syntaxin-1B1) (Syntaxin-1B2),legacy,1,single-pass,member,2.0,True,True,0.8285237875,0.7276059850000001,0.0,0.262,0.35057968,0.23,-0.15388,-0.493,-1.4,0.1076388888888889,0.0972222222222222,0.0536769740283489,0.1816758811473846,0.87,0.8756788,0.0868055555555555,0.7477971276618762,-313.0,1.0,STX1B_HUMAN,0.23,Low,288.0
Q12846,STX4,Syntaxin-4 (Renal carcinoma antigen NY-REN-31),legacy,1,single-pass,member,1.0,True,True,0.7028418025000001,0.435361132,0.0,0.528,0.51592493,0.35,0.048402,-0.308,-0.26,0.0707070707070707,0.0,0.5675495862960815,0.7326129674911499,0.76,0.34623596,0.0875420875420875,3.452830909321377,-339.0,1.0,STX4_HUMAN,0.35,Low,297.0
O15400,STX7,Syntaxin-7,legacy,1,single-pass,member,1.0,True,True,0.676708072,0.3611385417,0.000833333,0.652,0.7485412,0.24,-0.212671,-0.023,-1.92,0.0,0.1724137931034483,0.4189589917659759,0.7428185343742371,0.92,0.87719595,0.0842911877394636,13.49629884981614,-249.0,1.0,STX7_HUMAN,0.24,Low,261.0
Q9UNK0,STX8,Syntaxin-8,legacy,1,single-pass,member,1.0,True,True,0.568726544,0.5731792546,0.0,0.345,0.43424225,0.33,-0.295803,-0.398,-0.61,0.0,0.1652542372881356,0.0472300574183464,0.3519709706306457,0.08,0.08886784,0.0805084745762711,0.1217722558702218,-300.0,1.0,STX8_HUMAN,0.33,Low,236.0
O94901,SUN1,SUN domain-containing protein 1 (Protein unc-84 homolog A) (Sad1/unc-84 protein-like 1),legacy,1,single-pass,member,1.0,True,True,0.094859204,0.0704175908,0.0,0.394,0.12454488,0.25,0.594203,-0.196,1.28,0.0,0.083743842364532,0.2924046218395233,0.44268798828125,0.93,0.2718771,0.0802547770700636,98.23494924409924,-682.0,1.0,SUN1_HUMAN,0.25,Low,812.0
Q9UH99,SUN2,SUN domain-containing protein 2 (Protein unc-84 homolog B) (Rab5-interacting protein) (Rab5IP) (Sad1/unc-84 protein-like 2),legacy,1,single-pass,member,1.0,True,True,0.1308772833,0.0953496907,0.001666667,0.677,0.22257349,0.7,0.565044,-0.17,1.11,0.0613668061366806,0.1938633193863319,0.8191400766372681,0.5630411505699158,0.87,0.27135992,0.1101813110181311,159.3967349731563,-605.0,1.0,SUN2_HUMAN,0.7,Medium,717.0
Q7L0J3,SV2A,Synaptic vesicle glycoprotein 2A,legacy,12,multi-pass,member,1.0,True,True,0.1420921062,0.2193844474,0.0,0.283,0.07545196,0.18,1.05287,-0.306,2.6,0.1118598382749326,0.1266846361185983,0.0839094519615173,0.1642294377088546,0.51,0.03869678,0.0902964959568733,31.9205690851776,-638.0,12.0,SV2A_HUMAN,0.18,Low,742.0
Q8NF91,SYNE1,Nesprin-1 (Enaptin) (KASH domain-containing protein 1) (KASH1) (Myocyte nuclear envelope protein 1) (Myne-1) (Nuclear envelope spectrin repeat protein 1) (Synaptic nuclear envelope protein 1) (Syne-1),legacy,1,single-pass,member,3.0,True,True,0.7835733844,0.9435434993,,0.661,0.3003878,0.94,1.22857,-0.117,2.31,0.0,0.0530862794134363,0.0769322216510772,0.7681599855422974,,,0.0644537910651358,192.33873579544,-10039.0,1.0,SYNE1_HUMAN,0.94,High,8797.0
P08247,SYP,Synaptophysin (Major synaptic vesicle protein p38),legacy,4,multi-pass,member,1.0,True,True,0.1996463957,0.0809225178,0.001666667,0.308,0.09619441,0.27,1.09152,0.417,7.32,0.1789137380191693,0.2523961661341853,0.8504762649536133,0.5783095359802246,0.58,0.09528848,0.0734824281150159,177.37313649102484,-18.0,4.0,SYPH_HUMAN,0.27,Low,313.0
P21579,SYT1,Synaptotagmin-1 (Synaptotagmin I) (SytI) (p65),legacy,1,single-pass,member,1.0,True,True,0.7212727453000001,0.4957744751,0.0,0.563,0.2980259,0.38,0.703029,-0.426,0.45,0.0,0.2061611374407582,0.0536685511469841,0.8130811452865601,0.89,0.97008306,0.0450236966824644,0.4599337289199844,-263.0,1.0,SYT1_HUMAN,0.38,Low,422.0
O00445,SYT5,Synaptotagmin-5 (Synaptotagmin V) (SytV),legacy,1,single-pass,member,1.0,True,True,0.7559459952,0.2917896673,0.0,0.261,0.15649292,0.27,0.571513,-0.273,0.66,0.038860103626943,0.116580310880829,0.0501484870910644,0.239988774061203,0.6,0.9265527,0.1062176165803108,8.952214712187388,-358.0,1.0,SYT5_HUMAN,0.27,Low,386.0
O43581,SYT7,Synaptotagmin-7 (IPCA-7) (Prostate cancer-associated protein 7) (Synaptotagmin VII) (SytVII),legacy,1,single-pass,member,1.0,True,True,0.6145512828,0.3084292898,0.000833333,0.217,0.17488392,0.61,0.549182,-0.412,0.16,0.0,0.0347394540942928,0.0573246106505394,0.6108671426773071,0.75,0.964992,0.0843672456575682,14.738377799174426,-263.0,1.0,SYT7_HUMAN,0.61,Medium,403.0
Q16635,TAFAZZIN,Tafazzin (Taz) (EC 2.3.1.-) (Protein G4.5),legacy,0,intramembrane-only,not_in_cdcode,,True,True,0.3143809595,0.1119900462,0.0,0.295,0.009672598,0.21,0.0971307,-0.463,-0.29,0.0,0.0,0.0904782563447952,0.061295349150896,0.06,0.023787301,0.0648854961832061,0.0,-335.0,1.0,TAZ_HUMAN,0.21,Low,292.0
Q9UL54,TAOK2,Serine/threonine-protein kinase TAO2 (EC 2.7.11.1) (Kinase from chicken homolog C) (hKFC-C) (Prostate-derived sterile 20-like kinase 1) (PSK-1) (PSK1) (Prostate-derived STE20-like kinase 1) (Thousand and one amino acid protein kinase 2),legacy,5,multi-pass,member,1.0,True,True,0.4414508247,0.9477520288,0.004166667,0.548,0.05539615,0.98,0.800797,-0.16,2.13,0.0323886639676113,0.2161943319838056,0.0551805011928081,0.6088515520095825,0.99,0.5054977,0.1044534412955465,37.39838586413384,-1114.0,5.0,TAOK2_HUMAN,0.98,High,1235.0
Q03518,TAP1,Antigen peptide transporter 1 (APT1) (EC 7.4.2.14) (ATP-binding cassette sub-family B member 2) (Peptide supply factor 1) (Peptide transporter PSF1) (PSF-1) (Peptide transporter TAP1) (Peptide transporter involved in antigen processing 1) (Really interesting new gene 4 protein) (RING4),legacy,10,multi-pass,member,3.0,True,True,0.0614284814,0.1703443933,0.0,0.327,0.006588073,0.4,0.457262,-0.155,3.28,0.0482673267326732,0.1373762376237624,0.15182426571846,0.0617403797805309,0.51,0.068440415,0.0721925133689839,23.11202660287932,-956.0,10.0,TAP1_HUMAN,0.4,Low,808.0
Q03519,TAP2,Antigen peptide transporter 2 (APT2) (EC 7.4.2.14) (ATP-binding cassette sub-family B member 3) (Peptide supply factor 2) (Peptide transporter PSF2) (PSF-2) (Peptide transporter TAP2) (Peptide transporter involved in antigen processing 2) (Really interesting new gene 11 protein) (RING11),legacy,9,multi-pass,member,2.0,True,True,0.0811888406,0.1561620616,0.0,0.211,0.0034482337,0.17,0.285626,-0.157,1.06,0.0,0.1705539358600583,0.0624931044876575,0.0315766185522079,0.12,0.060667668,0.0903790087463556,14.503185749790909,-858.0,9.0,TAP2_HUMAN,0.17,Low,686.0
O15533,TAPBP,Tapasin (TPN) (TPSN) (NGS-17) (TAP-associated protein) (TAP-binding protein),legacy,1,single-pass,member,1.0,True,True,0.1496620683,0.0903514528,0.0,0.28,0.00783405,0.77,-0.0214648,-0.225,1.49,0.0,0.1875,0.0729357898235321,0.0314938127994537,0.46,0.119229525,0.0669642857142857,31.049990035280807,-344.0,1.0,TPSN_HUMAN,0.77,High,448.0
P59534,TAS2R39,Taste receptor type 2 member 39 (T2R39) (Taste receptor type 2 member 57) (T2R57),new,7,multi-pass,not_in_cdcode,,True,True,0.0275386737,0.0471905139,0.0,0.033,0.7486246,0.19,-1.12195,-0.237,-0.45,0.0,0.0,0.1215640679001808,0.031894139945507,0.55,0.20358181,0.0710059171597633,11.546387797130611,-709.0,7.0,T2R39_HUMAN,0.19,Low,338.0
P36897,TGFBR1,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (Activin A receptor type II-like protein kinase of 53kD) (Activin receptor-like kinase 5) (ALK-5) (ALK5) (Serine/threonine-protein kinase receptor R4) (SKR4) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),legacy,1,single-pass,member,3.0,True,True,0.4371105552,0.9060923345,0.0,0.562,0.16558883,0.22,-0.207542,-0.453,0.26,0.0,0.0636182902584493,0.0679926425218582,0.1443609148263931,0.23,0.610689,0.0874751491053678,5.936876737954631,-606.0,1.0,TGFR1_HUMAN,0.22,Low,503.0
O14925,TIMM23,Mitochondrial import inner membrane translocase subunit Tim23,legacy,3,multi-pass,member,1.0,True,True,0.0470803517,0.1028621382,0.0,0.29,0.30605072,0.32,1.35477,-0.189,1.5,0.0,0.2248803827751196,0.0822057798504829,0.0821747556328773,0.1,0.0250592,0.0765550239234449,41.27183268808406,-117.0,3.0,TIM23_HUMAN,0.32,Low,209.0
Q3ZCQ8,TIMM50,Mitochondrial import inner membrane translocase subunit TIM50,legacy,1,single-pass,member,2.0,True,True,0.4507857826,0.8992422935000001,0.0,0.613,0.0135653075,0.48,0.22213,-0.184,1.26,0.0028328611898017,0.1869688385269121,0.0940457433462143,0.1615641564130783,0.52,0.06134504,0.1133144475920679,9.353865583152269,-338.0,1.0,TIM50_HUMAN,0.48,Medium,353.0
Q9BRN9,TM2D3,TM2 domain-containing protein 3 (Beta-amyloid-binding protein-like protein 2) (BBP-like protein 2),legacy,2,multi-pass,member,1.0,True,True,0.0357401325,0.0416448836,0.0,0.04,0.0038125608,0.17,-0.219467,-0.359,0.29,0.0,0.048582995951417,0.0564236715435981,0.0619947724044323,0.07,0.040820897,0.0890688259109311,8.654266338383028,-183.0,2.0,TM2D3_HUMAN,0.17,Low,247.0
P17152,TMEM11,"Transmembrane protein 11, mitochondrial (Protein PM1) (Protein PMI)",legacy,2,multi-pass,member,1.0,True,True,0.0539757512,0.0688267218,0.0,0.04,0.113530315,0.19,-0.866204,-0.388,-1.35,0.0,0.0677083333333333,0.0958551317453384,0.1633036434650421,0.11,0.028912151,0.1302083333333333,7.171404941653046,-330.0,2.0,TMM11_HUMAN,0.19,Low,192.0
Q9H061,TMEM126A,Transmembrane protein 126A,legacy,4,multi-pass,member,1.0,True,True,0.2471604944,0.1014310151,0.0,0.038,0.008456116,0.12,-0.178808,-0.341,0.42,0.0,0.0,0.0934088677167892,0.0505500249564647,0.09,0.018726565,0.0871794871794871,0.0758463764409067,-255.0,4.0,T126A_HUMAN,0.12,Low,195.0
Q92545,TMEM131,Transmembrane protein 131 (Protein RW1),legacy,1,single-pass,member,2.0,True,True,0.7502394186,0.3278740225,0.005833333,0.621,0.44172746,0.99,1.1202,0.018,3.76,0.2474774296335634,0.1444503451938396,0.5689479112625122,0.4427490830421448,0.99,0.3297189,0.0573552841210833,434.5892286163841,-679.0,1.0,TM131_HUMAN,0.99,High,1883.0
Q14DG7,TMEM132B,Transmembrane protein 132B,legacy,1,single-pass,member,1.0,True,True,0.5360073895,0.2829795462,0.000833333,0.405,0.11802492,0.4,0.639207,-0.225,1.48,0.0,0.0333951762523191,0.0502459816634655,0.0635846257209777,0.68,0.20868029,0.0584415584415584,86.57326022954109,-554.0,1.0,T132B_HUMAN,0.4,Low,1078.0
Q5SNT2,TMEM201,Transmembrane protein 201 (Spindle-associated membrane protein 1),legacy,5,multi-pass,member,1.0,True,True,0.0890508997,0.0693743851,0.0,0.32,0.023961242,0.93,0.0860879,-0.128,2.23,0.0,0.2507507507507507,0.3092614412307739,0.2246856242418289,0.51,0.14648668,0.093093093093093,155.8761299673092,-627.0,5.0,TM201_HUMAN,0.93,High,666.0
Q96A57,TMEM230,Transmembrane protein 230,legacy,2,multi-pass,member,1.0,True,True,0.3045095917,0.3589681669,0.0,0.1,0.71091163,0.35,-0.0561123,-0.425,,0.0,0.1833333333333333,0.3009741306304931,0.4526194632053375,0.25,0.025984552,0.125,4.896789538294715,-190.0,2.0,TM230_HUMAN,0.35,Low,120.0
Q9H330,TMEM245,Transmembrane protein 245 (Protein CG-2),legacy,14,multi-pass,member,1.0,True,True,0.0294743749,0.0551844124,0.000833333,0.171,0.02753163,0.29,0.0788023,-0.211,1.78,0.0284414106939704,0.1444823663253697,0.0681572631001472,0.0782918855547905,0.67,0.04138487,0.0716723549488054,55.217246610424674,-1745.0,14.0,TM245_HUMAN,0.29,Low,879.0
Q8N2U0,TMEM256,Transmembrane protein 256,legacy,2,multi-pass,member,1.0,True,True,0.1466153282,0.0459594771,0.0,0.051,0.09871484,0.15,-0.302255,-0.306,,0.0,0.336283185840708,0.1128178015351295,0.1334230899810791,0.28,0.017679567,0.0619469026548672,1.4493277876151007,-173.0,2.0,TM256_HUMAN,0.15,Low,113.0
Q9BTV4,TMEM43,Transmembrane protein 43 (Protein LUMA),legacy,4,multi-pass,member,1.0,True,True,0.1123017137,0.1002134748,0.0,0.297,0.058083307,0.25,0.17804,-0.382,-0.62,0.0,0.0,0.1536951810121536,0.08637435734272,0.15,0.051533956,0.095,9.921291124275909,-500.0,4.0,TMM43_HUMAN,0.25,Low,400.0
P42167,TMPO,"Lamina-associated polypeptide 2, isoforms beta/gamma (Thymopoietin, isoforms beta/gamma) (TP beta/gamma) (Thymopoietin-related peptide isoforms beta/gamma) (TPRP isoforms beta/gamma) [Cleaved into: Thymopoietin (TP) (Splenin); Thymopentin (TP5)]",legacy,1,single-pass,member,2.0,True,False,,,,,,,,,,,,,,,,,,,,LAP2B_HUMAN,0.98,High,454.0
O14763,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B (Death receptor 5) (TNF-related apoptosis-inducing ligand receptor 2) (TRAIL receptor 2) (TRAIL-R2) (CD antigen CD262),legacy,1,single-pass,not_in_cdcode,,True,True,0.4304014178,0.2870047146,0.003333333,0.512,0.005453388,0.93,0.211283,-0.297,1.28,0.0704545454545454,0.1886363636363636,0.0523213744163513,0.0423873364925384,0.93,0.18987988,0.0772727272727272,36.8714809762212,-215.0,1.0,TR10B_HUMAN,0.93,High,440.0
Q15388,TOMM20,Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor Tom20),legacy,1,single-pass,member,1.0,True,True,0.3616042345,0.2468235249,0.0,0.517,0.16293941,0.22,-0.338749,-0.284,-1.54,0.2068965517241379,0.1310344827586207,0.0463760048151016,0.1228903383016586,0.03,0.22113824,0.0896551724137931,0.0,-175.0,1.0,TOM20_HUMAN,0.22,Low,145.0
O96008,TOMM40,Mitochondrial import receptor subunit TOM40 homolog (Protein Haymaker) (Translocase of outer membrane 40 kDa subunit homolog) (p38.5),legacy,19,multi-pass,member,1.0,True,True,0.3450465452,0.1261804126,0.000833333,0.636,0.13382614,0.5,0.838744,-0.096,0.7,0.1412742382271468,0.2326869806094182,0.4805756211280823,0.3612101376056671,0.39,0.09222682,0.0498614958448753,73.58581720583058,-142.0,20.0,TOM40_HUMAN,0.5,Medium,361.0
O94826,TOMM70,Mitochondrial import receptor subunit TOM70 (Mitochondrial precursor proteins import receptor) (Translocase of outer membrane 70 kDa subunit) (Translocase of outer mitochondrial membrane protein 70),legacy,1,single-pass,member,1.0,True,True,0.8225529016,0.6597133921,0.001666667,0.73,0.56119776,0.47,0.820857,-0.19,0.17,0.0,0.1430921052631578,0.2869419455528259,0.5912509560585022,0.99,0.46356246,0.0805921052631579,78.97916564607515,-391.0,1.0,TOM70_HUMAN,0.47,Medium,608.0
P56180,TPTE,Putative tyrosine-protein phosphatase TPTE (EC 3.1.3.48) (Cancer/testis antigen 44) (CT44) (Transmembrane phosphatase with tensin homology) (Tumor antigen BJ-HCC-5),legacy,3,multi-pass,member,1.0,True,True,0.6279825078,0.8788691263,0.000833333,0.312,0.03492067,0.23,-0.00942556,-0.379,-0.3,0.0798548094373865,0.0961887477313974,0.059184331446886,0.0465100482106208,0.44,0.07622536,0.1143375680580762,1.049690037472877,-920.0,3.0,TPTE_HUMAN,0.23,Low,551.0
Q6XPS3,TPTE2,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)",legacy,3,multi-pass,member,1.0,True,True,0.5959269683,0.8822612112,0.0,0.185,0.011262344,0.18,0.102717,-0.275,-0.15,0.053639846743295,0.0613026819923371,0.0497767552733421,0.0431197732686996,0.51,0.069273785,0.10727969348659,9.039576630714972,-817.0,3.0,TPTE2_HUMAN,0.18,Low,522.0
Q13507,TRPC3,Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3),new,6,multi-pass,not_in_cdcode,,True,True,0.3800197267,0.1393555035,0.0,0.198,0.010132184,0.14,0.116537,-0.201,0.12,0.0,0.0143540669856459,0.1501818001270294,0.1035035476088523,0.1,0.101343125,0.0966340933767643,33.82821070693538,-1035.0,6.0,TRPC3_HUMAN,0.14,Low,836.0
Q9HCX4,TRPC7,Short transient receptor potential channel 7 (TrpC7) (Transient receptor protein 7) (TRP-7) (hTRP7),new,6,multi-pass,not_in_cdcode,,True,True,0.3657104532,0.1887487461,0.0,0.218,0.005294112,0.12,0.322397,-0.321,0.25,0.0058004640371229,0.0603248259860788,0.0574141517281532,0.0455045402050018,0.28,0.12871937,0.0962877030162413,1.8403880881669017,-1058.0,6.0,TRPC7_HUMAN,0.12,Low,862.0
Q9HCF6,TRPM3,Transient receptor potential cation channel subfamily M member 3 (Long transient receptor potential channel 3) (LTrpC-3) (LTrpC3) (Melastatin-2) (MLSN2),new,6,multi-pass,not_in_cdcode,,True,True,0.3984604994,0.1832968689,0.0,0.353,0.010793747,0.62,0.640791,-0.243,1.15,0.0352193995381062,0.0681293302540415,0.0487945601344108,0.0720921903848648,0.98,0.10172747,0.0912240184757505,95.35352363594023,-1796.0,6.0,TRPM3_HUMAN,0.62,Medium,1732.0
A6NH52,TVP23A,Golgi apparatus membrane protein TVP23 homolog A,legacy,4,multi-pass,member,1.0,True,True,0.0204436036,0.0770698838,0.0,0.005,0.005236787,0.11,-0.500845,-0.33,-1.19,0.0,0.0657276995305164,0.0602720454335212,0.0294935498386621,0.24,0.025955508,0.0469483568075117,0.0,-307.0,4.0,TV23A_HUMAN,0.11,Low,213.0
Q06418,TYRO3,Tyrosine-protein kinase receptor TYRO3 (EC 2.7.10.1) (Tyrosine-protein kinase BYK) (Tyrosine-protein kinase DTK) (Tyrosine-protein kinase RSE) (Tyrosine-protein kinase SKY) (Tyrosine-protein kinase TIF),legacy,1,single-pass,member,1.0,True,True,0.4211589677,0.8201939306,0.0,0.414,0.1719518,0.49,0.421504,-0.166,1.79,0.0,0.098876404494382,0.0530454628169536,0.1139191016554832,0.46,0.3977589,0.0741573033707865,110.96745841589096,-615.0,1.0,TYRO3_HUMAN,0.49,Medium,890.0
Q92575,UBXN4,UBX domain-containing protein 4 (Erasin) (UBX domain-containing protein 2),new,0,intramembrane-only,in_cdcode_no_role,1.0,True,True,0.8253312020000001,0.5373897891,0.006666667,0.569,0.27980548,0.89,0.328947,-0.208,3.14,0.108267716535433,0.171259842519685,0.3722039461135864,0.7866442799568176,1.0,0.69563454,0.09251968503937,52.783299382007385,-218.0,1.0,UBXN4_HUMAN,0.89,High,508.0
P47985,UQCRFS1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 7.1.1.8) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Rieske iron-sulfur protein) (RISP) (Rieske protein UQCRFS1) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 9 (Su9) (Subunit 9) (8 kDa subunit 9) (Complex III subunit IX) (Cytochrome b-c1 complex subunit 11) (UQCRFS1 mitochondrial targeting sequence) (UQCRFS1 MTS) (Ubiquinol-cytochrome c reductase 8 kDa protein)]",legacy,1,single-pass,member,2.0,True,True,0.5828806875,0.429862356,0.0,0.481,0.012206353,0.31,-0.107928,-0.366,1.2,0.0,0.0328467153284671,0.0914156958460807,0.1863884180784225,0.07,0.04272524,0.0948905109489051,6.06030207628828,-214.0,1.0,UCRI_HUMAN,0.31,Low,274.0
O75445,USH2A,Usherin (Usher syndrome type IIa protein) (Usher syndrome type-2A protein),legacy,1,single-pass,in_cdcode_no_role,0.0,True,True,0.1711297,0.0767009046,,0.607,0.1819633,0.98,1.29107,-0.024,3.22,0.0,0.0103806228373702,0.3722416758537292,0.0950834304094314,0.22,0.6192894,0.0818915801614763,445.6902147517933,-2859.0,1.0,USH2A_HUMAN,0.98,High,5202.0
P63027,VAMP2,Vesicle-associated membrane protein 2 (VAMP-2) (Synaptobrevin-2),legacy,1,single-pass,not_in_cdcode,,True,True,0.3293824143,0.1218503367,0.000833333,0.372,0.091656424,0.4,-1.23816,-0.291,,0.7844827586206896,0.3275862068965517,0.0957423523068428,0.1251447200775146,0.61,0.94790345,0.0689655172413793,2.363763326915276,-146.0,1.0,VAMP2_HUMAN,0.4,Low,116.0
Q15836,VAMP3,Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3),legacy,1,single-pass,member,1.0,True,True,0.3414649043,0.1337488511,0.0,0.485,0.6070445,0.14,-1.15812,-0.355,,0.77,0.18,0.1876065284013748,0.338496059179306,0.04,0.82093793,0.07,6.129406021854528,-129.0,1.0,VAMP3_HUMAN,0.14,Low,100.0
Q9P0L0,VAPA,Vesicle-associated membrane protein-associated protein A (VAMP-A) (VAMP-associated protein A) (VAP-A) (33 kDa VAMP-associated protein) (VAP-33),legacy,1,single-pass,member,1.0,True,True,0.6365605202,0.4492909232,0.000833333,0.82,0.8115784,0.81,-0.212459,-0.351,0.72,0.0,0.0602409638554216,0.5072935223579407,0.8786071538925171,0.71,0.97420305,0.0602409638554216,14.349931792571114,-120.0,1.0,VAPA_HUMAN,0.81,High,249.0
O95292,VAPB,Vesicle-associated membrane protein-associated protein B/C (VAMP-B/VAMP-C) (VAMP-associated protein B/C) (VAP-B/VAP-C),legacy,1,single-pass,member,2.0,True,True,0.5874205439,0.6546565373000001,0.0,0.829,0.71617633,0.32,-0.209192,-0.339,1.17,0.0,0.0781893004115226,0.5805458426475525,0.9506982564926147,0.08,0.96402556,0.0576131687242798,7.946158011144266,-180.0,1.0,VAPB_HUMAN,0.32,Low,243.0
P21796,VDAC1,Non-selective voltage-gated ion channel VDAC1 (Outer mitochondrial membrane protein porin 1) (Plasmalemmal porin) (Porin 31HL) (Porin 31HM) (Voltage-dependent anion-selective channel protein 1) (VDAC-1) (hVDAC1),legacy,19,multi-pass,member,2.0,True,True,0.6477121304,0.7659546097000001,0.0,0.797,0.8754303,0.27,1.49015,-0.259,0.28,0.0,0.0,0.6643000245094299,0.9027553796768188,0.02,0.9695701,0.0636042402826855,33.51795240460725,-71.0,19.0,VDAC1_HUMAN,0.27,Low,283.0
