Protein,Degree,Betweenness,pLLPS,Is_High_pLLPS
SLC35B1,30,0.00029943535565242566,0.17,False
SIRPB1,20,3.9750855273821414e-05,0.17,False
OSCAR,18,2.9014299677816495e-05,0.37,False
CLEC4E,34,4.5349722537382724e-05,0.11,False
G6PC,27,0.0001243424978136933,0.13,False
FABP6,27,8.824517506098366e-05,0.15,False
TMEFF2,15,8.900350780817931e-05,0.62,False
TM6SF1,6,2.5832306928246642e-05,0.16,False
TMEM37,7,1.5874684122167544e-05,0.15,False
CYP4F22,34,0.00022332762430574938,0.13,False
SLC27A4,37,0.000329359654125394,0.14,False
ABCE1,22,0.00016304544226642477,0.14,False
ABCA6,12,4.494967839146842e-05,0.17,False
ABCC11,12,3.953513264428261e-05,0.26,False
ELOVL4,36,0.0004169371676134279,0.15,False
ABCA5,3,1.3061461823056345e-07,0.17,False
ACPP,16,0.0001110794032976401,0.14,False
SHMT2,28,0.00040482159184341757,0.19,False
SMDT1,35,0.00017845168845493116,0.33,False
LSMEM2,2,6.459904365723634e-06,0.62,False
ASPRV1,3,2.6370952699878617e-06,0.62,False
LDLRAD3,7,2.3500552400190066e-05,0.62,False
XKR4,6,1.778598665612473e-05,0.63,False
IMPAD1,26,0.00043038075678649513,0.38,False
SDR16C5,15,7.543094040413874e-05,0.13,False
CEACAM19,8,4.332213850466258e-05,0.64,False
TMPPE,7,4.50745823019763e-05,0.21,False
LIPH,8,3.095397594511533e-05,0.14,False
CNNM3,18,5.306699342237967e-05,0.59,False
SMIM9,8,5.7905477709903436e-05,0.63,False
SMIM8,4,3.1495993236201873e-07,0.3,False
SLC25A2,5,8.848349078445419e-06,0.11,False
AAMP,11,0.0002543683892853655,0.43,False
SMIM19,4,4.378173675284613e-05,0.36,False
MYMK,6,4.120212451480873e-05,0.13,False
UGT2B7,50,0.00043655240771294846,0.11,False
MTCH1,40,0.0006908647880337106,0.63,False
SLC25A32,16,0.00013380936301326572,0.14,False
SLC25A15,2,3.5899309014073074e-08,0.11,False
SLC25A26,11,7.914676161188837e-05,0.14,False
SLC25A24,43,0.00021391744090720435,0.17,False
SLC25A12,35,0.00027464488236395105,0.19,False
SLC25A23,44,6.753855943063413e-05,0.18,False
SLC25A25,45,7.786213265746235e-05,0.12,False
SLC25A18,11,7.211922720453327e-05,0.22,False
SLC25A52,14,0.00014911039497441704,0.11,False
SLC25A14,13,9.365614131850876e-05,0.1,False
AKTIP,8,0.00014005284223572617,0.39,False
SLC5A7,27,0.0003404086358406936,0.12,False
PCDHB14,8,7.73001640378957e-05,0.2,False
CEACAM20,4,4.867541680101876e-06,0.35,False
GRAMD4,3,5.971210151341704e-06,0.64,False
NETO2,19,6.453276957823616e-05,0.22,False
CHRM4,40,9.280460100356826e-05,0.64,False
SLC27A5,28,0.00015478666636605784,0.26,False
STEAP1,18,0.00026244740081512926,0.15,False
SLC25A37,28,0.00014246121343577324,0.33,False
FLVCR1,28,0.00012828194271645717,0.36,False
CLEC9A,42,5.281580430360296e-05,0.16,False
BPI,18,2.920434492791648e-05,0.16,False
ADAM32,4,7.509351727273375e-06,0.23,False
GRHL2,10,8.806700818202551e-06,0.64,False
MAL2,23,0.0002990895406616234,0.17,False
GALNT16,19,2.243871914601474e-06,0.29,False
GALNT7,21,2.5720554084523752e-06,0.25,False
PPOX,28,0.00023237013102296868,0.18,False
ST6GALNAC6,24,0.0001388026415134505,0.51,False
ACKR4,23,7.991171406212937e-05,0.18,False
TMTC1,33,0.000566787888564173,0.29,False
TMEM190,7,4.533858426134117e-05,0.41,False
LYPD4,22,6.808274120932221e-05,0.13,False
GLIPR1L1,8,1.0624742197284465e-05,0.14,False
LY75,42,0.0001266733186638735,0.18,False
CLEC4C,45,0.00012198595152227524,0.13,False
ABCA3,11,4.308961757334787e-05,0.17,False
YIF1B,15,4.288959601207538e-05,0.24,False
PLET1,10,9.866367224549828e-06,0.11,False
ATP1B4,37,0.0004648388214780653,0.23,False
RAB40C,11,3.70531230907862e-05,0.21,False
PTP4A3,7,1.8473184249938136e-05,0.17,False
LRRC8E,27,0.0001593552675369759,0.16,False
LMBR1L,14,0.00012206634375600513,0.13,False
CHST6,18,0.00011046871582130029,0.26,False
GLMP,11,3.411287184720612e-05,0.31,False
LYPD1,14,2.9440615535960455e-05,0.18,False
OR11G2,10,9.832991427875802e-05,0.11,False
GNPTAB,18,0.000157415386479782,0.41,False
SUSD2,3,3.972153704433435e-06,0.6,False
QSOX2,2,0.0,0.6,False
ITGB3BP,9,2.7395048062826096e-05,0.5,False
RXFP3,19,5.43158231296945e-05,0.53,False
HSD17B7,45,0.0003201845552345827,0.18,False
SYT15,3,4.856622521241465e-05,0.6,False
SVEP1,7,3.322343149678377e-05,0.61,False
ABCA8,12,2.8633262394008528e-05,0.18,False
TMEM94,10,6.856037904433443e-05,0.6,False
FIBP,9,8.140934510065387e-05,0.22,False
TMEM104,11,8.212104383402756e-05,0.17,False
SLC25A42,6,2.1501950679949876e-05,0.16,False
SDHA,54,0.0003619183766734384,0.17,False
PRAF2,5,1.115931460638415e-05,0.11,False
FAM210A,5,7.790531783133814e-06,0.51,False
TMEM144,7,4.453913972648262e-05,0.12,False
MPZL2,11,6.743170120036489e-05,0.11,False
GPR75,14,0.00015518616114170352,0.61,False
FFAR1,42,0.0001601451140352167,0.21,False
UMODL1,7,5.449841998880426e-05,0.61,False
MSLNL,9,4.9115437737664685e-05,0.49,False
OR1N2,21,0.00017558516194994322,0.12,False
AOC2,15,6.995224270321097e-05,0.27,False
CPT2,31,0.0002539254071429647,0.31,False
SLC25A20,25,0.00015867597402810486,0.26,False
CPT1B,28,6.715250506872244e-05,0.18,False
ACSBG2,25,0.0001730486124273129,0.21,False
ARMCX6,2,2.33969641856984e-06,0.6,False
OR5M3,10,0.00016990554443695768,0.11,False
TMEM263,3,6.28513645369812e-06,0.61,False
THEM4,10,1.599405260822198e-05,0.14,False
HSD17B12,48,0.00031415680905237556,0.14,False
C19orf12,29,8.962257887139584e-05,0.11,False
ACSBG1,25,8.602886022414261e-05,0.27,False
TPBGL,3,8.519008341165465e-09,0.61,False
PTGDS,24,0.0001685510332611293,0.14,False
HGSNAT,13,8.879191121235372e-05,0.39,False
WDR83OS,17,0.0001088110725047943,0.25,False
TMX2,7,1.6190994365611385e-05,0.21,False
VKORC1,30,0.00024010894326458588,0.17,False
ITPRIPL2,4,3.7113586045638757e-06,0.44,False
ITPRIP,11,0.00014492408072426668,0.48,False
NPY5R,34,0.0001264154137041483,0.13,False
NMUR1,40,8.997210061210991e-05,0.32,False
SLC1A7,16,3.822664122210454e-05,0.16,False
ERGIC1,12,4.4016341377328966e-05,0.16,False
MPZL3,6,1.0970952924441995e-05,0.27,False
MIEF2,28,3.213168196125477e-05,0.35,False
NPBWR2,32,7.991490185324087e-05,0.17,False
OPRD1,35,0.00022243787466279258,0.24,False
NMUR2,40,0.00010763497875097657,0.16,False
ALDH3B1,16,0.00012210393319259092,0.13,False
EMB,20,0.0004224234336986544,0.38,False
SLC17A5,15,8.042312394854496e-05,0.18,False
SLC16A7,16,5.1471258459965977e-05,0.37,False
SLC16A1,40,0.0002937333841399993,0.29,False
SLC5A12,29,9.279324140450914e-05,0.14,False
SLC5A8,40,0.0003148410062424244,0.12,False
COX8C,34,1.1403321365537423e-06,0.57,False
SLC16A5,8,3.838815621785716e-05,0.13,False
STOML2,28,0.00014871064217419485,0.44,False
SRPX2,10,7.567298128709897e-05,0.21,False
SMIM2,3,9.125859746914932e-06,0.39,False
HLA-DOB,36,3.171744335835776e-05,0.17,False
HLA-DOA,28,2.767628590524561e-05,0.17,False
PON2,5,1.3688452465213942e-05,0.13,False
ZDHHC18,6,2.551436960495031e-05,0.55,False
ZDHHC23,7,2.031341379780681e-05,0.21,False
CD8B2,12,1.951503491881103e-05,0.2,False
TEDDM1,3,3.2182866563922715e-05,0.11,False
ENPP7,34,6.583966179695912e-05,0.2,False
NDUFAF5,45,5.4448363744188996e-05,0.28,False
TMEM126B,52,6.839106669892838e-05,0.16,False
NDUFAF4,55,5.04328529276607e-05,0.15,False
VEPH1,5,8.426077041009252e-06,0.27,False
MS4A3,17,8.344995136835602e-05,0.24,False
SLC23A3,5,3.1400929340797376e-05,0.57,False
KIAA1324L,4,0.0002672855346107786,0.58,False
OR5M8,10,0.0003444668885828073,0.1,False
TMEM243,4,4.346919804183712e-05,0.16,False
SIGLECL1,1,0.0,0.17,False
DHODH,25,0.00019557312754751014,0.24,False
OPN1MW,38,0.00021980059381040585,0.33,False
OPN1LW,36,0.00031782080695328963,0.32,False
SLC23A1,21,0.0001107207513855091,0.32,False
SLC23A2,16,4.137487316019004e-05,0.27,False
SLC2A7,15,2.5567801830191116e-05,0.15,False
TAS1R1,50,0.00013812096690730594,0.16,False
TAS2R39,46,3.4949094655961204e-05,0.19,False
TAS2R41,47,0.00022457139198815606,0.12,False
SLC15A1,70,0.0006622135156685907,0.18,False
UQCC3,13,7.332280080115081e-06,0.57,False
DMAC2,27,0.00019756873004216733,0.18,False
OR5P2,11,2.8391953506956083e-05,0.12,False
TRIAP1,9,7.94252068835117e-05,0.57,False
PRELID1,19,0.00026574685639820655,0.15,False
PRELID3A,2,0.0,0.13,False
EBP,34,0.00030365125173983335,0.12,False
NSDHL,37,0.00022169209761982886,0.14,False
SLC35C2,29,0.00023671737794866537,0.11,False
SLC35B4,17,5.3917245468569305e-05,0.12,False
SLC35A4,16,4.312565110356281e-05,0.23,False
SLC35A3,15,0.0001429487364206653,0.12,False
SLC35E2A,8,0.0002944066516063767,0.57,False
XKR5,2,5.030188226498205e-07,0.56,False
SLC35G4,9,4.670008324203811e-05,0.18,False
C1orf185,3,0.000265750628654421,0.38,False
PIGQ,37,0.00035409418215437763,0.54,False
PIGP,34,0.0001722829309128099,0.15,False
PIGY,27,3.7743528079578304e-05,0.1,False
PIGV,34,7.473214321861916e-05,0.15,False
PIGM,44,0.00024434691950346284,0.12,False
PIGK,40,0.0002817948625866347,0.21,False
PIGB,41,0.0002460237614541348,0.11,False
PIGT,41,0.0002178029019972652,0.15,False
PIGZ,41,0.00045700247819149007,0.16,False
CYP2F1,29,7.863427990996799e-05,0.25,False
PIGS,29,0.0001798047541703268,0.44,False
CYP2A7,38,0.0002210552774444041,0.19,False
NOMO2,10,3.113401283469714e-05,0.29,False
SLC22A7,49,0.00010370938140623417,0.17,False
NOMO3,12,4.490503630800541e-05,0.28,False
MPV17L,5,1.1388705891031052e-05,0.12,False
SLCO2B1,52,0.00022413382082123233,0.39,False
SLC22A1,64,0.000686910369967178,0.12,False
SLC13A5,4,1.7251766353002655e-05,0.39,False
ABCB5,35,0.00046917388513538066,0.22,False
AQP9,39,0.00036824934187514453,0.14,False
SDHD,48,0.00015262258898375515,0.12,False
TMEM199,27,0.00012857906171708533,0.52,False
ATP6AP2,40,0.0005713527014585806,0.16,False
RNF149,4,4.548298013299049e-06,0.54,False
TMEM184A,12,5.792903039826441e-05,0.53,False
OR56A3,13,5.623954554084716e-05,0.1,False
MRC2,14,5.5623303002493145e-05,0.54,False
OR51T1,17,0.00019125130448614656,0.15,False
OR10H3,12,3.335138218112463e-05,0.11,False
OR6N1,14,9.37374776158209e-05,0.11,False
CD164,21,7.307225411925446e-05,0.54,False
GPR137B,9,6.056694692469217e-05,0.24,False
TXNRD1,18,0.00013835159962761573,0.06,False
NMT1,14,0.00011336702954238574,0.27,False
RXFP4,19,0.00013751537751064089,0.15,False
TMEM106A,2,6.002247410353377e-07,0.24,False
CHP1,23,0.00019282243554194744,0.55,False
PMPCA,56,0.00018218399272826015,0.2,False
RNF13,14,7.610158198835965e-05,0.48,False
SLC16A10,21,2.9714751017131294e-05,0.53,False
SLCO1C1,34,0.00020809965130107088,0.32,False
DIO2,23,0.00014798730785628767,0.06,False
SLC43A2,27,5.06548637277044e-05,0.17,False
SLC43A1,19,2.33426490767952e-05,0.18,False
SLC7A7,44,0.0002851158919181635,0.17,False
SLC38A2,46,0.0002236728452451041,0.21,False
SLC7A1,39,0.00022508999146299714,0.14,False
CT83,5,4.539955076585371e-05,0.54,False
GLIPR2,7,3.810296181345681e-05,0.53,False
SLC29A3,30,0.0003670238236649219,0.34,False
SMIM34A,1,0.0,0.55,False
OSMR,12,1.2974356732308676e-05,0.33,False
AWAT2,28,0.0003835933199297601,0.1,False
CCKBR,30,0.00021864271175786492,0.49,False
MINAR2,2,6.825880771119492e-07,0.53,False
SPPL2A,20,0.00018437069269231068,0.12,False
DIRAS2,12,9.84618464806143e-05,0.18,False
REP15,10,1.1895892659872734e-05,0.16,False
SMIM34B,2,0.0,0.55,False
OR4C6,14,0.0005214990506323175,0.1,False
FAM200A,2,2.173989771053033e-05,0.18,False
TAS2R4,50,7.213625122002497e-05,0.12,False
CALHM3,11,4.1402375251731185e-06,0.3,False
P2RX2,43,0.00030301525329772563,0.22,False
TAS2R5,52,4.8134978469573835e-05,0.12,False
OSTC,24,1.4138787269868334e-05,0.25,False
OR5AR1,50,0.00020762254905203376,0.1,False
OR5M10,12,6.851565586766395e-05,0.11,False
HTR4,16,2.6661816037623126e-05,0.17,False
PLAAT2,29,0.0001278079180949636,0.17,False
TMEM101,7,2.8406494262985702e-05,0.11,False
CYB561,12,6.862394607158613e-05,0.17,False
EMP2,9,3.994628991695913e-05,0.1,False
DNAJC5G,9,3.2439777540246055e-05,0.4,False
PTH2R,15,9.217942624224099e-05,0.19,False
MFAP3,5,1.8542719821139258e-05,0.51,False
ABHD13,15,6.0803623765648305e-05,0.15,False
RASL10B,10,4.193664835993485e-05,0.1,False
ART1,6,5.626035680378221e-06,0.26,False
SIRT7,8,1.2647132126107894e-05,0.52,False
CMTM2,16,4.7566764595476456e-05,0.43,False
BRICD5,3,4.750940893319108e-07,0.52,False
NRROS,14,0.0001557911436590773,0.14,False
P4HTM,7,5.7072523081463105e-05,0.51,False
SCUBE1,2,3.121716644033639e-06,0.51,False
SCUBE3,4,3.227496761442615e-05,0.36,False
CACFD1,5,2.674623999689307e-05,0.19,False
HACD1,18,7.214466179048098e-05,0.32,False
CMTM1,12,2.1370811192370424e-05,0.13,False
LCP1,18,6.219123365515118e-05,0.28,False
ST8SIA6,11,4.779189989548496e-05,0.15,False
FAM151A,1,0.0,0.13,False
C9orf57,2,4.903177128387137e-07,0.1,False
IGFBPL1,4,0.0,0.5,False
IL31RA,23,0.0003199127889397252,0.37,False
MOSPD3,9,1.9708857204673487e-06,0.5,False
CISD2,42,0.0005045377261693096,0.16,False
PLEKHF1,9,6.374123971795702e-05,0.52,False
ADAM23,21,0.0003137101382588966,0.41,False
TMEM132D,1,0.0,0.52,False
UGT1A4,58,0.00010893108579607211,0.12,False
UGT1A6,66,0.0001667289577045067,0.12,False
UGT1A10,55,0.00010774547018929956,0.12,False
UGT1A7,56,9.641330901437965e-05,0.11,False
UGT1A8,61,0.00014273775932706215,0.12,False
UGT1A1,60,0.0001464282416930533,0.13,False
UGT1A9,43,3.268489856457024e-05,0.15,False
UGT2B4,40,0.0001841366889470546,0.13,False
UGT2B15,41,4.2049339014863305e-05,0.13,False
UGT2B10,37,3.6118510497601916e-05,0.11,False
UGT1A3,44,3.098662933030424e-05,0.12,False
UGT1A5,35,2.7501905843839378e-05,0.13,False
UGT2B28,36,4.385195422135484e-05,0.1,False
UGT2B11,35,1.9066376989133815e-05,0.12,False
UGT2A3,39,0.00024538132713681,0.11,False
UGT2A1,8,8.11858987986433e-05,0.12,False
SLCO1B1,69,0.0003015325551754079,0.19,False
ECE1,24,0.0001224208878987736,0.16,False
DPEP3,7,1.9239242660361724e-05,0.34,False
DPEP1,5,7.424412573118976e-06,0.27,False
RNASE6,26,3.612944370225915e-05,0.19,False
ALOX5AP,37,0.00031136035362912083,0.15,False
TRPC7,10,1.181507683383428e-05,0.12,False
TSPAN16,22,0.00017507051652883627,0.14,False
RNF24,14,4.011995899049112e-05,0.22,False
SLC10A1,52,0.0005882027893536158,0.12,False
SLC22A9,39,8.623159451191285e-05,0.13,False
SLC22A8,68,0.00042453159262143453,0.14,False
SLC29A1,40,0.0004799593505427375,0.27,False
SLC29A2,30,0.00017713251196445465,0.22,False
CYP8B1,44,0.00013740180420671177,0.25,False
SLC15A2,44,0.00017213487563952216,0.23,False
C5,33,0.00013305385860833726,0.26,False
C8A,27,5.184594999150448e-05,0.2,False
C7,32,0.00017955350705880463,0.4,False
C8B,28,5.152562193617735e-05,0.2,False
C9,28,5.6177627539122576e-05,0.29,False
C6,29,5.037059817994783e-05,0.38,False
SLC9B2,13,1.144956995768935e-05,0.13,False
RHBG,13,0.00029790968017467663,0.2,False
TTYH3,8,2.6115136807478584e-05,0.48,False
LRRC8D,26,0.0001417677644540032,0.29,False
DHRS9,23,0.0002601839635576265,0.12,False
ASGR2,14,9.685626716903682e-05,0.33,False
CHN2,19,0.0001689657858981439,0.34,False
MYZAP,6,3.107764144021984e-06,0.49,False
NAGPA,12,4.8462233058854846e-05,0.47,False
SPPL2B,7,8.310268890051998e-05,0.33,False
SLC9C2,13,0.0001790970528845396,0.14,False
GAL3ST3,7,6.0638404354223916e-05,0.23,False
SLC5A6,21,0.00011538111654197849,0.49,False
SLC5A3,11,4.828951992989492e-05,0.13,False
SLC19A2,24,0.0002305629339271966,0.12,False
SLC5A11,16,2.2253212790584258e-05,0.19,False
SLC5A10,9,6.761141287464013e-06,0.16,False
RS1,17,0.0001126215669310921,0.14,False
TMEM120B,7,2.5977285637552157e-05,0.09,False
MIEN1,10,3.4319412077854466e-05,0.17,False
PCMTD1,5,2.6070500734034612e-05,0.48,False
SLC13A1,20,3.303029441434287e-05,0.18,False
CYP27A1,35,0.00011648180334495497,0.28,False
SLC49A3,6,1.6542533258656967e-05,0.37,False
ENTPD4,14,9.70289588017743e-05,0.19,False
CAMKV,10,7.561841752506688e-05,0.49,False
LSAMP,23,0.00039806663793364296,0.21,False
OR10K2,10,5.770614668209225e-05,0.11,False
ABCA10,10,3.875989787562608e-05,0.22,False
OR10T2,12,0.00025173106098024596,0.1,False
OR10K1,10,5.770614668209225e-05,0.11,False
TMEM205,8,8.610531727971582e-05,0.13,False
MLNR,20,4.59371789321569e-05,0.48,False
SYT17,4,8.694860626224432e-06,0.48,False
SCAMP5,8,6.423896974510727e-06,0.46,False
NMBR,28,8.174939660161462e-05,0.23,False
NTSR1,30,0.0002048166323192849,0.21,False
TRHR,27,0.00010131793347661826,0.19,False
SMPD4,39,0.00021103475292982133,0.42,False
SGMS2,33,2.7715927032021725e-06,0.23,False
SGMS1,36,3.384677408704938e-05,0.15,False
CERS1,39,0.0001542851468514496,0.16,False
TMEM203,2,2.6360869904485087e-06,0.11,False
VNN1,20,0.00010509519982944175,0.14,False
ABHD17C,10,1.3229215640982975e-05,0.48,False
ARSH,5,7.395911143777837e-06,0.15,False
FAP,22,0.0001130455546994305,0.16,False
TSPAN15,25,7.38678702039524e-05,0.11,False
TSPAN18,8,1.0793083637344148e-05,0.12,False
OR4C46,10,3.1953274397776545e-05,0.11,False
FAR2,11,2.6578327598830786e-05,0.11,False
TMEM189,29,8.198949169094838e-05,0.15,False
DHRS7B,9,4.376226628946355e-05,0.11,False
SLC2A3,39,0.00032723471560230515,0.17,False
SLC7A2,25,6.08290431927481e-05,0.28,False
ATP13A4,4,3.1129969089799806e-06,0.3,False
SLC36A1,40,0.0003128087435934069,0.15,False
SLC7A4,29,0.00017145327349985068,0.24,False
NPFFR1,22,1.8647742598795e-05,0.47,False
NPFFR2,12,1.706897365386004e-06,0.12,False
TAS2R9,44,2.9755465813814088e-05,0.11,False
ANO6,18,0.00015414527971630013,0.21,False
ALOX15B,39,3.184804598127718e-05,0.26,False
ENTPD6,15,2.171821978020159e-05,0.14,False
BRI3,1,0.0,0.47,False
OR6A2,49,0.00028249388894222005,0.12,False
CHRNA7,25,6.769991025310357e-05,0.15,False
CYP2S1,43,9.811836098401864e-05,0.47,False
CYP3A7,46,2.4806116554103198e-05,0.14,False
CYP26B1,51,0.0002344296307746674,0.12,False
CYP26C1,44,6.371450692510597e-05,0.39,False
TAS2R46,48,5.268049165188546e-05,0.12,False
SLC51A,37,0.0002103164313836861,0.15,False
SLCO1B3,49,9.657843545109594e-05,0.19,False
CYP39A1,39,0.00012922594977800923,0.12,False
SLC10A5,6,2.5227726450852795e-05,0.11,False
SLC6A16,2,3.5630764464395886e-06,0.48,False
RDH8,23,0.00011879844914809213,0.11,False
SLC25A34,6,2.102790659879772e-05,0.12,False
METTL7A,8,8.116831733710804e-05,0.1,False
SLITRK4,7,1.0107641062263976e-05,0.29,False
SLC48A1,10,3.688568590537989e-06,0.1,False
TMEM215,2,4.893040001876423e-07,0.4,False
FAXC,5,1.3118222423807917e-05,0.47,False
TRDV1,33,0.000372820474424777,0.15,False
SLC22A17,13,0.00012501952581963437,0.47,False
IMMP1L,14,8.546354858645636e-05,0.13,False
LRRC19,10,8.128112015344833e-05,0.17,False
ST7,7,2.048098286172669e-05,0.21,False
IKBIP,2,7.114825510321847e-07,0.27,False
RRH,33,0.0001066390271639323,0.19,False
MBOAT7,11,3.037988194252819e-05,0.42,False
TM6SF2,14,4.8664431082583496e-05,0.13,False
HSD3B1,58,0.0002325283198383541,0.14,False
ARSB,13,7.575361180762524e-05,0.42,False
XK,13,6.261453249881745e-05,0.15,False
HSD17B2,40,0.00013349642515108015,0.22,False
ADAM11,6,8.069222077860082e-06,0.35,False
SLC7A13,22,0.00017200435094637246,0.11,False
SLC7A10,22,2.7494359121009184e-05,0.18,False
F2RL3,30,0.0002021899972952506,0.45,False
OR2L13,103,0.00016767929153718283,0.1,False
CKLF,13,1.6008569609248966e-05,0.1,False
CMTM7,13,3.523300197661843e-05,0.15,False
LPGAT1,20,0.00012349069767614412,0.13,False
PEMT,42,3.8024411865454394e-05,0.14,False
SLC47A1,49,0.00023500318800005453,0.18,False
ABCA9,5,2.119684240739926e-06,0.15,False
KCNJ15,36,0.0001473420555613772,0.21,False
FUT11,16,1.8389002851551626e-05,0.29,False
CAPNS2,18,0.0001027303155667323,0.34,False
PGAP4,11,3.591948079285186e-05,0.21,False
CLTRN,22,0.0001113603119856468,0.13,False
HTR1D,43,7.255017930823664e-05,0.22,False
TIMM29,22,5.688984643169886e-06,0.16,False
SDHC,55,0.0004203296554747111,0.13,False
SIGLEC8,27,0.00018755075358575283,0.45,False
RNASE3,21,9.259630261963898e-05,0.12,False
SLC2A9,42,0.00023053288975193436,0.16,False
YIPF1,19,0.00022000897220133712,0.21,False
HTR1E,42,0.00021748751557909178,0.2,False
GFRAL,2,5.432762915394933e-07,0.12,False
TMEM127,12,4.18747679287688e-05,0.18,False
TMEM71,2,1.1459535777551004e-06,0.45,False
TOR4A,2,1.089074185808177e-06,0.45,False
PCDHB1,7,3.594863741911863e-05,0.3,False
TMEM239,2,0.0,0.45,False
GPR183,43,0.0005890316869744997,0.22,False
GBP5,24,0.00010569844832025107,0.29,False
GBP3,17,1.9450286486334295e-05,0.29,False
GBP4,13,1.227139756320627e-05,0.3,False
ANKRD13C,5,1.585481854681777e-05,0.45,False
LRRC55,10,2.5936087033442946e-05,0.12,False
TMEM196,8,0.00011243556312809548,0.45,False
OR2B3,45,0.00026894788397354547,0.11,False
POMP,7,3.661378052773922e-05,0.22,False
LMF2,4,6.402467706463555e-06,0.44,False
SLC20A2,25,0.0002160315652756682,0.45,False
SLC20A1,30,0.00030749952966971616,0.35,False
SLC17A2,12,3.5843339545384426e-05,0.23,False
SLC52A1,6,1.159329959875966e-05,0.41,False
PHEX,18,5.57870008629409e-05,0.16,False
KIAA0040,3,3.0048028087499414e-06,0.44,False
SERINC2,8,0.0001575789652166181,0.13,False
LRRC4,21,0.00010565007486205115,0.26,False
OPN1MW2,3,2.608136857056664e-06,0.33,False
SMIM26,3,2.9688242697996145e-06,0.45,False
TEX261,6,0.00010319542816861995,0.13,False
BLCAP,16,0.00014694484352185226,0.1,False
MSTO1,17,7.145656211020941e-05,0.43,False
TMCO4,7,2.4240479968907258e-05,0.34,False
PCDHB12,10,6.694789271327815e-05,0.26,False
HYAL4,10,3.6563043798281586e-05,0.22,False
MCUR1,18,5.678947797254502e-05,0.38,False
MICU3,18,1.306968955821635e-05,0.23,False
MPV17L2,12,0.00017880652677867816,0.12,False
ART3,13,8.935825339183034e-05,0.23,False
DCST1,10,5.4717548531026514e-05,0.25,False
CHST5,7,2.8347351692868453e-05,0.23,False
VAT1,1,0.0,0.42,False
TMEM232,15,0.00010946234757539112,0.23,False
OR10A3,15,0.00023184499635194538,0.12,False
FADS6,14,4.060837579746075e-05,0.16,False
AIFM2,23,0.0001496049076672416,0.11,False
QTRT2,7,2.705831074078245e-05,0.13,False
DHFR2,15,7.43414769236538e-05,0.13,False
