UniProt_ID,Protein_Name,Gene_Names,MLO_Types,Source,is_membrane,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,PSPire_includes_IDRs,PSPspredict_PDL,PSPspredict_catGRANULE,PSPspredict_PLAAC,PSPspredict_PScore,PSPspredict_ESpritz_DisProt,PSPspredict_SEG,PSPspredict_DeepPhase,PSPspredict_SaPS_10fea,PSPspredict_PdPS_10fea,PSPspredict_Psphunter,PSPspredict_PSPire
Q9NZB2,Constitutive coactivator of PPAR-gamma-like protein 1,FAM120A C9orf10 KIAA0183 OSSA,Stress granule,PhasePDB,False,0.6697452841,0.7087078504000001,0.003333333,0.841,0.9712879,Yes,0.6494657,0.92323926380368,0.947654589491374,0.974233529028049,0.627779141104294,0.738061349693251,0.268485102811582,0.957889570552147,0.952294478527607,0.841,0.961448013782501
Q9NZM5,Ribosome biogenesis protein NOP53,NOP53 GLT GLTSCR2 PICT1,Nucleolus,PhasePDB,False,0.8830510635000001,0.9289085824,,0.798,0.6118263,Yes,0.09623271,0.809472392638036,0.111858039642133,0.526255707762557,0.741791411042944,0.87960736196319,0.954595048258497,0.752245398773006,0.918674846625766,0.798,0.458545207977294
Q9P0U3,Sentrin-specific protease 1,SENP1,,PhasePDB,False,0.6147311923000001,0.3484378406,0.0,0.639,0.40325937,Yes,0.19270161,0.650944785276073,0.91883742770995,0.709284627092846,4.9079754601227e-05,0.849766871165644,0.733025597985732,0.965104294478527,0.872294478527607,0.639,0.247183084487915
Q9P202,Whirlin,WHRN DFNB31 KIAA1526,,PhasePDB,False,0.7216372403,0.3314187151,0.006666667,0.686,0.271432,Yes,0.652313,0.966036809815951,0.900103801097325,0.74342248314851,0.562748466257668,0.573006134969325,,0.677055214723926,0.615312883435582,0.686,0.299013912677764
Q9UBK2,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PPARGC1A LEM6 PGC1 PGC1A PPARGC1,Transcriptional condensate,PhasePDB,False,0.5341830903,0.9554426804,0.004166667,0.695,0.8555204,Yes,0.67696536,0.782871165644171,0.8511195689783,0.921885192433137,0.583509202453987,0.867092024539877,0.085102811582039,0.824294478527607,0.937177914110429,0.695,0.966565430164337
Q9UBT2,SUMO-activating enzyme subunit 2,UBA2 SAE2 UBLE1B,,PhasePDB,False,0.844430436,0.9362365761,0.0,0.823,0.3967269,Yes,0.7052294,0.746257668711656,0.515248875488112,0.399162861491628,0.73442944785276,0.575361963190184,0.348468317247167,0.710233128834355,0.803975460122699,0.823,0.400850385427475
Q9UDY2,Tight junction protein 2,TJP2 X104 ZO2,,PhasePDB,False,0.9279060086,0.9367008172,,0.965,0.9972922,Yes,0.9558465,0.972269938650306,0.674262270772576,0.831485105457708,0.801276073619631,0.623018404907975,0.809064204783885,0.998576687116564,0.999509202453987,0.965,0.998318791389465
Q9UDY8,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,MALT1 MLT,,PhasePDB,False,0.4565347064,0.5666888217,0.0,0.482,0.37332624,Yes,0.09709405,0.607067484662576,0.89081113143196,0.889269406392694,4.9079754601227e-05,0.561717791411042,0.669324381032312,0.715239263803681,0.727361963190184,0.482,0.38968339562416
Q9UGP4,LIM domain-containing protein 1,LIMD1,,PhasePDB,False,0.344439566,0.1042987996,0.005833333,0.833,0.94417554,Yes,0.729595,0.924171779141104,0.888339676733725,0.925907806044792,0.812073619631901,0.775558282208588,0.880738564834242,0.973349693251533,0.947239263803681,0.833,0.976087093353271
Q9UHR4,BAR/IMD domain-containing adapter protein 2-like 1,BAIAP2L1 IRTKS,Heterochromatin,PhasePDB,False,0.8556007219,0.5690151481,0.006666667,0.682,0.92844856,Yes,0.84241563,0.570257668711656,0.880381592605407,0.786747118938899,0.682552147239263,0.623312883435582,0.493075954678976,0.957595092024539,0.992490797546012,0.682,0.872319817543029
Q9UHY1,Nuclear receptor-binding protein,NRBP1 BCON3 NRBP,TWN body,PhasePDB,False,0.6974087477,0.6864403253,0.001666667,0.221,0.5427404,Yes,0.8626864,0.319263803680981,0.312293015669022,0.329745596868884,0.714306748466257,0.772368098159509,0.005539236256819,0.676122699386503,0.532760736196319,0.221,0.539198994636535
Q9UIS9,Methyl-CpG-binding domain protein 1,MBD1 CXXC3 PCM1,Heterochromatin,PhasePDB,False,0.7119271443,0.5748335517000001,0.001666667,0.624,0.2579595,Yes,0.45314404,0.646134969325153,0.515248875488112,0.748749728201783,0.759312883435582,0.704932515337423,0.733613092740243,0.868122699386503,0.821840490797546,0.624,0.226150229573249
Q9UJA2,Cardiolipin synthase (CMP-forming),CRLS1 C20orf155 CLS1,,PhasePDB,True,0.1170661771,0.2628498104,0.0,0.053,0.0030629006,Yes,0.024668079,0.13801226993865,0.749493351786861,0.239889106327462,4.9079754601227e-05,0.896490797546012,,0.365546012269938,0.026306748466257,0.053,0.0019523581722751
Q9UJY1,Heat shock protein beta-8,HSPB8 CRYAC E2IG1 HSP22,,PhasePDB,False,0.3375851418,0.4389478291,0.003333333,0.489,0.5160943,Yes,0.55189294,0.33722699386503,0.202313281597548,0.909328114807566,4.9079754601227e-05,0.513815950920245,0.452538816617708,0.820907975460122,0.881177914110429,0.489,0.952783584594726
Q9UM73,ALK tyrosine kinase receptor,ALK,,PhasePDB,True,0.3597359203,0.9039928255,0.000833333,0.749,0.72956294,Yes,0.23372291,0.961766871165644,0.829271909445899,0.980267449445531,0.515877300613496,0.651386503067484,0.585228703315149,0.81683435582822,0.599803680981595,0.749,0.952414631843566
Q9UMQ5,,N-myc,Transcriptional condensate,PhasePDB,False,,,,,,,,,,,,,,,,,
Q9UNE7,E3 ubiquitin-protein ligase CHIP,STUB1 CHIP,,PhasePDB,False,0.8370577294,0.7968872101000001,0.0,0.774,0.9340469,Yes,0.5238681,0.528147239263803,0.370866492017201,0.40813220265275,0.693742331288343,0.635730061349693,0.032480067142257,0.820711656441717,0.858208588957055,0.774,0.979204297065734
Q9UNQ2,Dimethyladenosine transferase,DIMT1 DIMT1L,Nucleolus,PhasePDB,False,0.8329283182,0.8882682234,0.0,0.537,0.6941063,No,0.8246263,0.473472392638036,0.14952300924324,0.304142204827136,4.9079754601227e-05,0.539779141104294,0.504741921947125,0.48961963190184,0.068220858895705,0.537,0.759255468845367
Q9UPQ9,Trinucleotide repeat-containing gene 6B protein,TNRC6B KIAA1093,miRISC; P-body,PhasePDB,False,0.6719195131,0.8791273879,0.011666667,0.945,0.951707,Yes,0.96302074,0.993668711656441,0.990015323019129,0.990160904544466,0.904785276073619,0.829889570552147,,0.988613496932515,0.986944785276073,0.945,0.9883953332901
Q9UPY8,Microtubule-associated protein RP/EB family member 3,MAPRE3,,PhasePDB,False,0.6519487782000001,0.6762756231,0.001666667,0.229,0.17174925,Yes,0.9692235,0.608147239263803,0.847115812367159,0.396281800391389,0.668171779141104,0.41722699386503,0.125052454888795,0.620711656441717,0.851582822085889,0.229,0.189068257808685
Q9UQB8,BAR/IMD domain-containing adapter protein 2,BAIAP2,Postsynaptic density,PhasePDB,False,0.8107121523,0.6316227451,0.011666667,0.876,0.9541624,Yes,0.8781026,0.801423312883435,0.819732094310711,0.716460100021743,0.644662576687116,0.267092024539877,0.220730172052035,0.946453987730061,0.980760736196319,0.876,0.881765365600585
Q9Y232,Chromodomain Y-like protein,CDYL CDYL1,,PhasePDB,False,0.812603941,0.426257081,,0.619,0.78864306,Yes,0.39707196,0.772515337423312,0.716277000642578,0.473853011524244,0.792883435582822,4.9079754601227e-05,0.954427192614351,0.827730061349693,0.871558282208589,0.619,0.784679532051086
Q9Y255,"PRELI domain-containing protein 1, mitochondrial",PRELID1 PRELI,,PhasePDB,False,0.358367447,0.280054249,0.000833333,0.094,0.30654654,No,0.13472804,0.150478527607361,0.124808462260886,0.098880191345944,0.807705521472392,0.77801226993865,0.882165337809483,0.741595092024539,0.705717791411043,0.094,0.300273418426513
Q9Y272,Dexamethasone-induced Ras-related protein 1,RASD1 AGS1 DEXRAS1,,PhasePDB,False,0.7133294182000001,0.7198311257000001,0.0,0.119,0.49876037,No,0.110979736,0.605889570552147,0.15120359843804,0.438736681887366,0.528343558282208,0.639312883435582,0.328745279060008,0.080638036809815,0.869546012269938,0.119,0.584487318992614
Q9Y2J0,Rabphilin-3A,RPH3A KIAA0985,,PhasePDB,False,0.8820356441,0.6204260009,0.0225,0.652,0.82494164,Yes,0.9559933,0.95960736196319,0.962384459492857,0.973309415090237,0.823754601226993,0.800490797546012,,0.882944785276073,0.81241717791411,0.652,0.873983681201934
Q9Y2K7,Lysine-specific demethylase 2A,KDM2A CXXC8 FBL11 FBL7 FBXL11 JHDM1A KIAA1004,,PhasePDB,False,0.6571511048,0.6352622167,0.0,0.527,0.091295026,Yes,0.46705332,0.718478527607362,0.345707083189165,0.613068058273537,0.520736196319018,0.563190184049079,0.384473352916491,0.629251533742331,0.823411042944785,0.527,0.1658396422863
Q9Y2X0,Mediator of RNA polymerase II transcription subunit 16,MED16 DRIP92 THRAP5,Mediator condensate,PhasePDB,False,0.2216805862,0.1881733514,0.0,0.35,0.45468655,Yes,0.10142353,0.255263803680981,0.285996737679798,0.40813220265275,0.58679754601227,0.214527607361963,0.305245488879563,0.54920245398773,0.90640490797546,0.35,0.943493485450744
Q9Y3I0,RNA-splicing ligase RtcB homolog,RTCB C22orf28,Stress granule,PhasePDB,False,0.9058909858,0.9390418726,0.0,0.689,0.53255,No,0.03966392,0.906110429447852,0.646384261776481,0.465101108936725,4.9079754601227e-05,4.9079754601227e-05,0.409651699538397,0.266601226993865,0.66601226993865,0.689,0.580728948116302
Q9Y490,Talin-1,TLN1 KIAA1027 TLN,,PhasePDB,False,0.9062634074,0.6561722867,0.0,0.784,0.97669965,Yes,0.9812151,0.811386503067484,0.973061143789234,0.436236138290932,0.542871165644171,0.616638036809816,0.613848090642047,0.95361963190184,0.908858895705521,0.784,0.982465863227844
Q9Y4G6,Talin-2,TLN2 KIAA0320,,PhasePDB,False,0.8638107421000001,0.6725020482,0.000833333,0.612,0.5516892,Yes,0.98131657,0.785815950920245,0.965449063318669,0.396281800391389,0.541104294478527,0.644319018404908,0.750734368443138,0.716171779141104,0.737128834355828,0.612,0.584252953529357
Q9Y572,Receptor-interacting serine/threonine-protein kinase 3,RIPK3 RIP3,Necrosome,PhasePDB,False,0.5094650224,0.8356820611,0.005833333,0.797,0.879204,Yes,0.2112813,0.820073619631901,0.943255400128515,0.893563818221352,0.672785276073619,0.633570552147239,,0.884613496932515,0.758085889570552,0.797,0.972970366477966
Q9Y5K6,CD2-associated protein,CD2AP,,PhasePDB,False,0.864043647,0.6770719144,0.004166667,0.881,0.9723652,Yes,0.87694246,0.899435582822085,0.256190994019079,0.571809088932376,0.832049079754601,0.799263803680981,0.939404112463281,0.960785276073619,0.964073619631901,0.881,0.97916442155838
Q9Y624,Junctional adhesion molecule A,F11R JAM1 JCAM,,PhasePDB,True,0.1165015876,0.1385051991,0.0,0.336,0.1137257,Yes,0.30035985,0.424883435582822,0.562750234788196,0.727929984779299,4.9079754601227e-05,0.698503067484662,0.078220730172052,0.78763190184049,0.620368098159509,0.336,0.110078170895576
Q9Y657,Spindlin-1,SPIN1 OCR SPIN,,PhasePDB,False,0.8421842139,0.6061210278,0.005,0.544,0.88973105,Yes,0.8226822,0.734134969325153,0.55439671790816,0.259947814742335,0.565055214723926,0.372122699386503,0.061938732689886,0.9000245398773,0.842159509202454,0.544,0.88296890258789
Q9Y6N9,Harmonin,USH1C AIE75,Receptor cluster,PhasePDB,False,0.9219509108,0.4784928349,0.000833333,0.422,0.6297293,Yes,0.77029556,0.920441717791411,0.172062676091147,0.605566427484235,4.9079754601227e-05,0.601914110429447,0.268736886277801,0.09320245398773,0.985668711656441,0.422,0.951903998851776
Q9Y6Q9,Nuclear receptor coactivator 3,NCOA3 AIB1 BHLHE42 RAC3 TRAM1,,PhasePDB,False,0.7552262084,0.4233075526,0.026666667,0.928,0.981398,Yes,0.917145,0.972858895705521,0.999110276308635,0.980539247662535,0.568098159509202,0.745717791411043,0.453545950482585,0.997398773006135,0.955288343558282,0.928,0.991932094097137
P09651-2,Heterogeneous nuclear ribonucleoprotein A1;Helix-destabilizing protein;Single-strand RNA-binding protein;hnRNP core protein A1,HNRNPA1;HNRPA1,Cytoplasm.,LLPSDB,False,,,,,,,,,,,,,,,,,
P00519,Tyrosine-protein kinase ABL1;Abelson murine leukemia viral oncogene homolog 1;Abelson tyrosine-protein kinase 1;Proto-oncogene c-Abl;p150,ABL1;ABL;JTK7,"Cytoplasm, cytoskeleton; Nucleus; Mitochondrion.",LLPSDB,False,0.794828623,0.9771932988,0.001666667,0.973,0.9740863,Yes,0.883547,0.937472392638036,0.628935791606939,0.828767123287671,0.868269938650306,0.597447852760736,0.445237096097356,0.937717791411043,0.99440490797546,0.973,0.990970134735107
P78352-3,Disks large homolog 4;Postsynaptic density protein 95;Synapse-associated protein 90,DLG4;PSD95,"Cell membrane; Lipid-anchor; Cytoplasmic side; Cell junction, synapse, postsynaptic cell membrane, postsynaptic density; Cell junction, synapse; Cytoplasm; Cell projection, axon.",LLPSDB,False,,,,,,,,,,,,,,,,,
P10636-8,Microtubule-associated protein tau;Neurofibrillary tangle protein;Paired helical filament-tau,MAPT;MAPTL;MTBT1;TAU,"Cytoplasm, cytosol; Cell membrane; Peripheral membrane protein; Cytoplasmic side; Cytoplasm, cytoskeleton; Cell projection, axon; Cytoplasm; Cell projection, dendrite.",LLPSDB,False,,,,,,,,,,,,,,,,,
Q14739,Lamin-B receptor;Integral nuclear envelope inner membrane protein;LMN2R,LBR,Nucleus inner membrane; Multi-pass membrane protein.,LLPSDB,True,0.3307056098,0.5650522090000001,0.0,0.424,0.5698512,Yes,0.121997654,0.555828220858895,0.48771687014977,0.563818221352468,0.541987730061349,0.53040490797546,0.435501468736886,0.819337423312883,0.688,0.424,0.952816784381866
P0CG48,Polyubiquitin-C,UBC,Cytoplasm; Nucleus.,LLPSDB,False,0.881793614,0.9814527395,0.0025,0.865,0.99456275,No,0.9518963,0.910134969325153,0.042410162621719,0.055881713415959,4.9079754601227e-05,4.9079754601227e-05,,0.905570552147239,0.936539877300613,0.865,0.98434954881668
P62750,60S ribosomal protein L23a;Large ribosomal subunit protein uL23,RPL23A,,LLPSDB,False,0.971865607,0.9789935067,0.005,0.893,0.9976136,No,0.9864674,0.292957055214723,0.031634620137412,0.420254403131115,0.904687116564417,0.848981595092024,,0.88240490797546,0.981693251533742,0.893,0.998157620429992
O43561-2,Linker for activation of T-cells family member 1;36 kDa phospho-tyrosine adapter protein;p36-38,LAT,Cell membrane; Single-pass type III membrane protein.,LLPSDB,False,,,,,,,,,,,,,,,,,
P18031,Tyrosine-protein phosphatase non-receptor type 1;Protein-tyrosine phosphatase 1B,PTPN1;PTP1B,Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side.,LLPSDB,False,0.5406235420000001,0.9453043604,0.000833333,0.783,0.96535873,Yes,0.3666246,0.457668711656441,0.202313281597548,0.51250271798217,4.9079754601227e-05,0.400392638036809,0.229290809903483,0.880294478527607,0.973693251533742,0.783,0.969563126564026
Q13094,Lymphocyte cytosolic protein 2;SH2 domain-containing leukocyte protein of 76 kDa;SLP-76 tyrosine phosphoprotein,LCP2,Cytoplasm.,LLPSDB,False,0.7901064079,0.4963913578,0.000833333,0.949,0.99594355,Yes,0.70351243,0.740319018404908,0.956255251841233,0.918080017395085,0.908957055214723,0.758871165644171,,0.949104294478527,0.990969325153374,0.949,0.997646450996398
O75791,GRB2-related adapter protein 2;Adapter protein GRID;GRB-2-like protein;GRBLG;GRBX;Grf40 adapter protein;Growth factor receptor-binding protein;Hematopoietic cell-associated adapter protein GrpL;P38;Protein GADS;SH3-SH2-SH3 adapter Mona,GRAP2;GADS;GRB2L;GRID,Nucleus; Cytoplasm; Endosome.,LLPSDB,False,0.6717987556,0.3023453876,0.006666667,0.905,0.9322678,Yes,0.9201848,0.866503067484662,0.970095398151351,0.166286149162861,4.9079754601227e-05,0.702036809815951,,0.925693251533742,0.861595092024539,0.905,0.977298855781555
P31942,Heterogeneous nuclear ribonucleoprotein H3;Heterogeneous nuclear ribonucleoprotein 2H9,HNRNPH3;HNRPH3,Nucleus.,LLPSDB,False,0.908541274,0.93948727,,0.983,0.9996933,Yes,0.9859423,0.997791411042944,0.989619890267411,0.998369210697977,4.9079754601227e-05,0.981055214723926,0.044985312631137,0.997595092024539,0.956368098159509,0.983,0.999744594097137
G8JLB6,Heterogeneous nuclear ribonucleoprotein H,HNRNPH1,,LLPSDB,False,,,,0.952,,,,,,,,,,,,,
P55795,Heterogeneous nuclear ribonucleoprotein H2;FTP-3;Heterogeneous nuclear ribonucleoprotein H',HNRNPH2;FTP3;HNRPH2,"Nucleus, nucleoplasm.",LLPSDB,False,0.8424448756,0.9261361649,,0.994,0.9997185,Yes,0.98453945,0.991754601226993,0.992091344965646,0.99635790389215,0.517055214723926,0.840932515337423,0.389341166596726,0.999165644171779,0.99042944785276,0.994,0.999724388122558
P33240,Cleavage stimulation factor subunit 2;CF-1 64 kDa subunit;Cleavage stimulation factor 64 kDa subunit,CSTF2,Nucleus.,LLPSDB,False,0.7807376112000001,0.944953702,0.015,0.973,0.97638637,Yes,0.96701103,0.945668711656441,0.99317878503287,0.9265057621222,0.573595092024539,0.891533742331288,0.759798573227024,0.99803680981595,0.967656441717791,0.973,0.990462660789489
Q9H0L4,Cleavage stimulation factor subunit 2 tau variant;CF-1 64 kDa subunit tau variant;Cleavage stimulation factor 64 kDa subunit tau variant;TauCstF-64,CSTF2T;KIAA0689,Nucleus.,LLPSDB,False,0.7945092499,0.9462527126,0.014166667,0.94,0.87034863,Yes,0.9358722,0.98360736196319,0.990707330334635,0.987660360948032,4.9079754601227e-05,0.920098159509202,0.767016365925304,0.998380368098159,0.974134969325153,0.94,0.98170518875122
P09651-1,Heterogeneous nuclear ribonucleoprotein A1;Helix-destabilizing protein;Single-strand RNA-binding protein;hnRNP core protein A1,HNRNPA1;HNRPA1,Nucleus; Cytoplasm.,LLPSDB,False,,,,,,,,,,,,,,,,,
A0A024RB53,Epididymis secretory sperm binding protein;Heterogeneous nuclear ribonucleoprotein A1; isoform CRA_a,HNRPA1;hCG_2017591,,LLPSDB,False,,,,0.968,,,,,,,,,,,,,
D6RBZ0,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,,LLPSDB,False,,,,0.936,,,,,,,,,,,,,
Q13151,Heterogeneous nuclear ribonucleoprotein A0,HNRNPA0;HNRPA0,Nucleus.,LLPSDB,False,0.8892934653000001,0.9776074616,,0.985,0.9958478,Yes,0.9870989,0.998674846625766,0.994414512381988,0.999130245705588,0.756613496932515,0.975558282208589,0.556189676877885,0.999312883435582,0.994061349693251,0.985,0.996429800987243
K7EK33,DAZ-associated protein 1,DAZAP1,,LLPSDB,False,,,,0.964,,,,,,,,,,,,,
Q32P51,Heterogeneous nuclear ribonucleoprotein A1-like 2;hnRNP core protein A1-like 2,HNRNPA1L2;HNRNPA1L,Nucleus; Cytoplasm.,LLPSDB,False,0.9318353426,0.946457449,,0.984,0.9980749,Yes,0.9879494,0.997006134969325,0.994513370569917,0.999673842139595,0.788122699386503,0.955141104294478,,0.996907975460122,0.987386503067484,0.984,0.998533904552459
Q15811,Intersectin-1;SH3 domain-containing protein 1A;SH3P17,ITSN1;ITSN;SH3D1A,"Endomembrane system; Cell junction, synapse, synaptosome; Cell projection, lamellipodium; Membrane, clathrin-coated pit.",LLPSDB,False,0.8866746711,0.4245700821,0.003333333,0.948,0.9833422,Yes,0.9793259,0.887067484662576,0.825663585586476,0.808056099151989,4.9079754601227e-05,0.604171779141104,0.109525807805287,0.619533742331288,0.822527607361963,0.948,0.989768862724304
O00410,Importin-5;Importin subunit beta-3;Karyopherin beta-3;Ran-binding protein 5,IPO5;KPNB3;RANBP5,"Cytoplasm; Nucleus; Nucleus, nucleolus.",LLPSDB,False,0.6669998829,0.9429536885,0.0,0.899,0.9767707,No,0.9613792,0.419975460122699,0.523058672334536,0.171776473146336,4.9079754601227e-05,0.206527607361963,0.092152748636172,0.473030674846625,0.462478527607361,0.899,0.992998778820037
Q92804-2,TATA-binding protein-associated factor 2N;68 kDa TATA-binding protein-associated factor;RNA-binding protein 56,TAF15;RBP56;TAF2N,Nucleus; Cytoplasm.,LLPSDB,False,,,,,,,,,,,,,,,,,
P16753-2,Capsid scaffolding protein;Protease precursor,UL80;APNG,Host cytoplasm; Host nucleus; Host nucleus.,LLPSDB,False,,,,,,,,,,,,,,,,,
P19622,Homeobox protein engrailed-2,EN2,Nucleus.,LLPSDB,False,0.7509020275,0.5346185705000001,0.004166667,0.586,0.92027646,Yes,0.6728856,0.994944785276073,0.905392714151549,0.975592520113068,0.835828220858895,0.976,0.684263533361309,0.874453987730061,0.61840490797546,0.586,0.960793018341064
P23769 ,Endothelial transcription factor GATA-2;GATA-binding protein 2,GATA2,Nucleus.,LLPSDB,False,,,,,,,,,,,,,,,,,
Q13542,Eukaryotic translation initiation factor 4E-binding protein 2;4E-BP2;eIF4E-binding protein 2;EIF4EBP2,EIF4EBP2,Cytoplasm.Postsynapse.,LLPSDB,False,0.4479152171,0.4651877834,0.004166667,0.327,0.9784384,Yes,0.57740796,0.296490797546012,0.465720923335475,,0.943852760736196,0.49001226993865,0.768107427612253,0.758723926380368,0.776049079754601,0.327,0.978438377380371
