UniProt_ID,LLPhyScore_score
P57060,-203.0
P58170,-650.0
P58180,-588.0
P58181,-588.0
P58511,-31.0
P58549,-82.0
P59536,-694.0
P59539,-666.0
P59541,-784.0
P59544,-783.0
P59551,-660.0
P59922,-616.0
P60673,-190.0
P60985,-144.0
P61129,523.0
P61236,-139.0
P61570,-712.0
P62502,-133.0
P63119,-37.0
P63120,-75.0
P63121,-37.0
P63122,-59.0
P63124,-31.0
P63125,-31.0
P63127,-43.0
P63131,-37.0
P82664,-189.0
P82909,-47.0
P84157,37.0
P86790,-479.0
P98182,-186.0
Q008S8,-1256.0
Q02325,-50.0
Q03924,-410.0
Q03938,-572.0
Q05BV3,-1785.0
Q05DH4,-1133.0
Q06250,-47.0
Q075Z2,-152.0
Q08AF3,-984.0
Q08AI6,-687.0
Q08AN1,-666.0
Q09019,-80.0
Q09MP3,-728.0
Q0P651,-361.0
Q0P6D2,-419.0
Q0VDE8,-118.0
Q0VDG4,-421.0
Q0VGE8,-511.0
Q107X0,-5.0
Q12767,-1679.0
Q12894,-500.0
Q13046,-296.0
Q13066,111.0
Q13069,117.0
Q13072,-46.0
Q13296,-105.0
Q13536,-80.0
Q14146,-2517.0
Q14390,-122.0
Q14507,-256.0
Q14549,-14.0
Q14582,-136.0
Q14586,-601.0
Q14588,-394.0
Q14761,-142.0
Q147U1,-414.0
Q14CZ0,-121.0
Q14DG7,-554.0
Q15032,194.0
Q15181,-206.0
Q15195,-53.0
Q15269,-682.0
Q15434,92.0
Q15527,-171.0
Q15615,-685.0
Q15619,-637.0
Q15622,-639.0
Q15773,26.0
Q16048,-7.0
Q16473,-210.0
Q16517,-137.0
Q16559,-102.0
Q16626,38.0
Q17R31,-276.0
Q17R55,-400.0
Q17RC7,-960.0
Q1A5X7,-152.0
Q1AE95,-427.0
Q1ED39,-14.0
Q1KMD3,109.0
Q1W4C9,-93.0
Q1X8D7,-580.0
Q1XH10,-505.0
Q1ZYL8,-217.0
Q24JQ0,-567.0
Q2KHR3,-193.0
Q2M218,-507.0
Q2M296,-265.0
Q2M2I3,-260.0
Q2M2W7,-274.0
Q2M3D2,-664.0
Q2M3V2,-340.0
Q2M3W8,-475.0
Q2M5E4,-143.0
Q2PZI1,-1246.0
Q2QD12,-71.0
Q2TAA2,-302.0
Q2TAA8,-557.0
Q2TAL5,-147.0
Q2TB10,-351.0
Q2TBF2,-432.0
Q2VY69,-285.0
Q2WGJ9,-1184.0
Q2WGN9,97.0
Q30KQ4,-68.0
Q30KQ5,-124.0
Q30KQ8,-89.0
Q30KQ9,-118.0
Q30KR1,-154.0
Q32MH5,-478.0
Q32P51,430.0
Q3B7J2,-351.0
Q3B7T3,-144.0
Q3B8N5,-226.0
Q3C1V8,-170.0
Q3KNW1,-381.0
Q3KP31,-464.0
Q3KQV9,-545.0
Q3KQZ1,-424.0
Q3LFD5,-489.0
Q3LI61,72.0
Q3LI67,237.0
Q3LI73,92.0
Q3LI83,-95.0
Q3MIS6,-521.0
Q3MIX3,-922.0
Q3SXZ3,-335.0
Q3ZCQ2,-99.0
Q3ZCW2,-150.0
Q400G9,-501.0
Q494X3,-511.0
Q495B1,-687.0
Q495X7,-474.0
Q496H8,-269.0
Q499Z3,-308.0
Q499Z4,-438.0
Q49A92,-171.0
Q49AG3,-899.0
Q49AR2,-318.0
Q4AE62,-557.0
Q4G0F5,-345.0
Q4G0N0,-39.0
Q4G0S7,-177.0
Q4G0Z9,-813.0
Q4G112,-34.0
Q4KMZ1,-184.0
Q4KMZ8,-352.0
Q4VC39,-91.0
Q4VXA5,-273.0
Q4VXU2,-274.0
Q504U0,-43.0
Q50LG9,-654.0
Q52LA3,-75.0
Q52LD8,-274.0
Q52M58,-58.0
Q52M93,-572.0
Q53EQ6,-470.0
Q53EV4,-271.0
Q53FE4,-208.0
Q53RY4,-426.0
Q53S08,-213.0
Q53S58,-387.0
Q53S99,-94.0
Q53SF7,-251.0
Q56A73,-295.0
Q56VL3,-93.0
Q58FF3,-264.0
Q58FF6,-409.0
Q58FG0,-191.0
Q5BJE1,-927.0
Q5BKX6,-747.0
Q5CZA5,-327.0
Q5EBL2,-306.0
Q5EBM4,-162.0
Q5FYA8,-464.0
Q5GH70,-777.0
Q5GH73,-720.0
Q5GH77,-844.0
Q5H8A3,-167.0
Q5H913,-332.0
Q5H943,-137.0
Q5H9E4,-348.0
Q5H9K5,-310.0
Q5H9L2,243.0
Q5H9M0,-385.0
Q5H9R4,1061.0
Q5HY98,-430.0
Q5HYK9,-437.0
Q5HYR2,-211.0
Q5I0G3,-653.0
Q5I0X7,-91.0
Q5JNZ3,-438.0
Q5JPF3,-946.0
Q5JPI3,-338.0
Q5JQF8,-128.0
Q5JQS5,-600.0
Q5JQS6,-22.0
Q5JRC9,-573.0
Q5JRS4,-578.0
Q5JRV8,-353.0
Q5JS37,-255.0
Q5JS54,-146.0
Q5JSS6,-39.0
Q5JTD7,-339.0
Q5JU00,-613.0
Q5JUK9,52.0
Q5JVG2,-583.0
Q5JVG8,-400.0
Q5JW98,-493.0
Q5JWR5,-2667.0
Q5JX69,-154.0
Q5JXM2,-305.0
Q5M8T2,-538.0
Q5M9N0,-867.0
Q5MCW4,-496.0
Q5PT55,-780.0
Q5QFB9,-231.0
Q5R387,-39.0
Q5R3K3,-526.0
Q5RHP9,-195.0
Q5RIA9,-401.0
Q5SNV9,-1040.0
Q5SRH9,-577.0
Q5SSQ6,-125.0
Q5SV17,-265.0
Q5SV97,115.0
Q5SVQ8,-646.0
Q5SWX8,-444.0
Q5SXM1,-467.0
Q5SY68,-36.0
Q5SYE7,501.0
Q5SZD1,-111.0
Q5SZD4,-353.0
Q5SZI1,-76.0
Q5T0B9,-267.0
Q5T1A1,-1300.0
Q5T1B0,-1237.0
Q5T1J5,3.0
Q5T1N1,25.0
Q5T1S8,-101.0
Q5T215,-247.0
Q5T292,-130.0
Q5T2L2,-106.0
Q5T3I0,51.0
Q5T5D7,-293.0
Q5T5J6,-758.0
Q5T5M9,-483.0
Q5T5S1,-536.0
Q5T681,-128.0
Q5T6J7,-143.0
Q5T764,-631.0
Q5T7M9,-491.0
Q5TAG4,-846.0
Q5TC12,-264.0
Q5TC63,-444.0
Q5TEA3,-922.0
Q5TEA6,-802.0
Q5TEC3,-165.0
Q5TF21,-234.0
Q5TF39,-702.0
Q5TFE4,-366.0
Q5TFG8,-114.0
Q5TG30,-475.0
Q5TGI0,-305.0
Q5TGY1,-752.0
Q5TGY3,260.0
Q5THK1,-654.0
Q5TI25,-496.0
Q5TIE3,-890.0
Q5TZ20,-594.0
Q5TZJ5,-627.0
Q5UAW9,-607.0
Q5VIY5,-454.0
Q5VSG8,-378.0
Q5VT79,-403.0
Q5VTE6,-382.0
Q5VTH2,-55.0
Q5VTJ3,-344.0
Q5VTL8,-178.0
Q5VTM2,-388.0
Q5VTU8,-52.0
Q5VU65,-1882.0
Q5VUD6,-624.0
Q5VUJ5,-453.0
Q5VUJ6,-227.0
Q5VUY0,-563.0
Q5VVM6,-472.0
Q5VW22,-494.0
Q5VWQ0,-404.0
Q5VWW1,26.0
Q5VX52,-434.0
Q5VXU3,-196.0
Q5VYM1,-252.0
Q5VYV0,-147.0
Q5VYV7,-250.0
Q5VZ03,-192.0
Q5VZ19,-420.0
Q5VZ46,123.0
Q5VZ52,-32.0
Q5VZ66,-855.0
Q5VZ72,-378.0
Q5W041,-796.0
Q5W0A0,-354.0
Q5W0B7,-647.0
Q5W0V3,-1021.0
Q5W186,-70.0
Q5W5W9,-143.0
Q5XG99,-181.0
Q5XKK7,-34.0
Q5XKL5,-463.0
Q5XKR9,31.0
Q5XUX1,-563.0
Q5YKI7,-67.0
Q63HM2,-1903.0
Q63HM9,-306.0
Q63ZE4,-1006.0
Q64ET8,-78.0
Q658K8,-80.0
Q658L1,-134.0
Q68CQ7,-497.0
Q68DH5,-1053.0
Q68DI1,-191.0
Q68DN1,-1031.0
Q68DY9,-274.0
Q69YU3,-208.0
Q6AHZ1,-419.0
Q6AI08,-1260.0
Q6AI12,-117.0
Q6AW86,-327.0
Q6B0B8,-391.0
Q6BEB4,-163.0
Q6DD87,-120.0
Q6DHV5,-1201.0
Q6DKI1,-277.0
Q6EBC2,-231.0
Q6F5E7,3.0
Q6GPI1,-157.0
Q6GV28,-391.0
Q6ICC9,-249.0
Q6ICH7,-395.0
Q6IE36,-769.0
Q6IEE8,-540.0
Q6IEU7,-681.0
Q6IEV9,-612.0
Q6IEY1,-602.0
Q6IEZ7,-643.0
Q6IF00,-650.0
Q6IF36,-664.0
Q6IF42,-697.0
Q6IF63,-661.0
Q6IF82,-603.0
Q6IF99,-760.0
Q6IFG1,-722.0
Q6IFN5,-618.0
Q6IN97,-253.0
Q6IPT2,-256.0
Q6IPX1,-342.0
Q6IPX3,218.0
Q6IQ21,-366.0
Q6IS14,-33.0
Q6J272,-55.0
Q6JVE6,-203.0
Q6JVE9,-203.0
Q6L8G5,293.0
Q6L9T8,-199.0
Q6NSI8,-508.0
Q6NSJ2,-449.0
Q6NSW5,-487.0
Q6NT04,-393.0
Q6NT16,-660.0
Q6NT52,-181.0
Q6NT89,-119.0
Q6NUN7,-148.0
Q6NV75,-622.0
Q6NVV3,-728.0
Q6NW29,-109.0
Q6NX49,-366.0
Q6NXP0,-551.0
Q6NXP2,-252.0
Q6NZ63,-482.0
Q6P093,-551.0
Q6P1N9,-237.0
Q6P280,-418.0
Q6P387,-204.0
Q6P3R8,-518.0
Q6P3V2,-575.0
Q6P474,-581.0
Q6P589,-240.0
Q6P5X7,-255.0
Q6P656,-262.0
Q6P6B7,-502.0
Q6P995,-544.0
Q6P9A1,-367.0
Q6P9A3,-607.0
Q6PB30,-32.0
Q6PCB5,-434.0
Q6PEW0,-240.0
Q6PEZ8,-711.0
Q6PF15,-657.0
Q6PG37,-471.0
Q6PH81,-114.0
Q6PI47,-325.0
Q6PI97,-54.0
Q6PID6,-199.0
Q6PII5,-329.0
Q6PIS1,-750.0
Q6PJ61,-117.0
Q6PJE2,-140.0
Q6PK04,-146.0
Q6PK81,-277.0
Q6PP77,-910.0
Q6Q6R5,-6.0
Q6S545,-23.0
Q6S5H5,-54.0
Q6S8J7,-233.0
Q6T423,-995.0
Q6TFL3,-1599.0
Q6U949,11.0
Q6UE05,-487.0
Q6UW01,-116.0
Q6UW02,-534.0
Q6UW10,-123.0
Q6UWE3,-134.0
Q6UWF7,-670.0
Q6UWH4,-554.0
Q6UWI4,1.0
Q6UWJ8,-176.0
Q6UWM9,-663.0
Q6UWN0,-292.0
Q6UWP8,155.0
Q6UWQ5,-159.0
Q6UWS5,-87.0
Q6UWT2,-89.0
Q6UWU2,-521.0
Q6UWV7,-185.0
Q6UWX4,-461.0
Q6UWY5,-374.0
Q6UX68,-622.0
Q6UX72,-458.0
Q6UX82,-161.0
Q6UXB1,-175.0
Q6UXB3,-152.0
Q6UXD7,-755.0
Q6UXE8,-409.0
Q6UXF7,-421.0
Q6UXN7,-186.0
Q6UXT9,-625.0
Q6UXU6,-186.0
Q6UXV1,-351.0
Q6UXY8,-785.0
Q6UY01,-548.0
Q6UY18,-667.0
Q6UY27,-186.0
Q6V702,-237.0
Q6V9R5,-183.0
Q6X9E4,-580.0
Q6XE38,-154.0
Q6XLA1,-139.0
Q6Y2X3,-290.0
Q6ZMN7,-496.0
Q6ZMN8,-416.0
Q6ZMS4,-231.0
Q6ZMV5,-916.0
Q6ZMW2,-160.0
Q6ZMW3,-1705.0
Q6ZMY6,-404.0
Q6ZMY9,-393.0
Q6ZN01,-147.0
Q6ZN06,-428.0
Q6ZN08,-439.0
Q6ZN19,-530.0
Q6ZN32,-305.0
Q6ZN68,-709.0
Q6ZN79,-261.0
Q6ZN84,-595.0
Q6ZNA1,-506.0
Q6ZNA5,-620.0
Q6ZNC4,47.0
Q6ZNF0,-349.0
Q6ZNG1,-522.0
Q6ZNI0,-465.0
Q6ZNR0,-157.0
Q6ZP01,-295.0
Q6ZPD9,-1321.0
Q6ZQQ6,-2069.0
Q6ZQR2,-235.0
Q6ZR62,-213.0
Q6ZRF7,-169.0
Q6ZRI6,-370.0
Q6ZRI8,-668.0
Q6ZRR5,-419.0
Q6ZRS4,-358.0
Q6ZS11,-560.0
Q6ZS30,-3204.0
Q6ZS86,-443.0
Q6ZSI9,-721.0
Q6ZSS3,-333.0
Q6ZSU1,-186.0
Q6ZT07,-1315.0
Q6ZT77,-180.0
Q6ZTU2,123.0
Q6ZU65,-234.0
Q6ZU67,-95.0
Q6ZUJ4,-228.0
Q6ZUK4,-569.0
Q6ZUS6,-365.0
Q6ZUT6,44.0
Q6ZV50,-584.0
Q6ZV89,-432.0
Q6ZVC0,84.0
Q6ZVF9,23.0
Q6ZVL6,-732.0
Q6ZVZ8,-684.0
Q6ZWB6,-118.0
Q719I0,-225.0
Q71RC9,-146.0
Q75NE6,-135.0
Q75VX8,-259.0
Q765I0,-140.0
Q76G19,-441.0
Q76KD6,-403.0
Q76KX8,-470.0
Q7L0X2,-347.0
Q7L211,-514.0
Q7L311,-364.0
Q7L4S7,-111.0
Q7L945,-261.0
Q7L985,-712.0
Q7RTS6,-963.0
Q7RTT3,6.0
Q7RTT4,23.0
Q7RTT5,20.0
Q7RTT6,-12.0
Q7RTU0,-88.0
Q7RTU5,72.0
Q7RTV5,-244.0
Q7RTX9,-749.0
Q7RTY3,-204.0
Q7Z2Q7,-856.0
Q7Z2Y8,-2471.0
Q7Z304,-347.0
Q7Z309,-28.0
Q7Z388,-1234.0
Q7Z3E2,-666.0
Q7Z3F1,-1250.0
Q7Z3J3,-966.0
Q7Z3V5,-556.0
Q7Z402,-1250.0
Q7Z404,-1084.0
Q7Z422,-10.0
Q7Z4H9,-125.0
Q7Z4L0,-118.0
Q7Z4M0,-133.0
Q7Z4Q2,-773.0
Q7Z4R8,-113.0
Q7Z4Y8,-184.0
Q7Z572,-222.0
Q7Z5A8,-161.0
Q7Z5A9,-155.0
Q7Z5J8,-2012.0
Q7Z5L0,6.0
Q7Z5L3,127.0
Q7Z5L4,-190.0
Q7Z5M5,-1177.0
Q7Z5S9,-573.0
Q7Z5Y7,-204.0
Q7Z6M2,-739.0
Q7Z6P3,-50.0
Q7Z6W1,-270.0
Q7Z6W7,79.0
Q7Z736,-815.0
Q7Z7B8,-128.0
Q7Z7J5,-224.0
Q7Z7J7,-379.0
Q7Z7J9,15.0
Q7Z7K0,-97.0
Q7Z7K2,-187.0
Q7Z7L7,-1071.0
Q7Z7L9,-102.0
Q7Z7M1,-1273.0
Q86SG7,-176.0
Q86SM5,-564.0
Q86SM8,-680.0
Q86SP6,-629.0
Q86SX3,-612.0
Q86T20,-80.0
Q86T29,-476.0
Q86T75,-581.0
Q86TA1,-198.0
Q86TD4,-530.0
Q86TE4,-171.0
Q86TJ5,-328.0
Q86TN4,-178.0
Q86TY3,-53.0
Q86U38,-820.0
Q86UA1,-609.0
Q86UB2,-141.0
Q86UB9,-751.0
Q86UE3,-1136.0
Q86UF2,-323.0
Q86UP6,-392.0
Q86UP8,-840.0
Q86UP9,-348.0
Q86UV7,-301.0
Q86UW8,-217.0
Q86UY8,-654.0
Q86V21,-552.0
Q86V35,-190.0
Q86V71,-449.0
Q86V87,-958.0
Q86V88,-171.0
Q86VE3,779.0
Q86VG3,-63.0
Q86VH4,-539.0
Q86VI1,-1056.0
Q86VR7,-655.0
Q86VR8,-557.0
Q86VS3,-1287.0
Q86VU5,-419.0
Q86VX2,-182.0
Q86VY9,-266.0
Q86VZ1,-786.0
Q86W11,-304.0
Q86W25,-1282.0
Q86W28,-1336.0
Q86W33,-692.0
Q86W34,-421.0
Q86W67,-202.0
Q86WC6,-262.0
Q86WI0,-287.0
Q86WK7,-727.0
Q86WK9,-668.0
Q86WN2,-325.0
Q86WR7,-64.0
Q86WS3,-243.0
Q86WS4,-90.0
Q86WS5,-339.0
Q86WT1,-965.0
Q86WW8,-43.0
Q86WZ6,-56.0
Q86X10,-1438.0
Q86X19,-341.0
Q86X27,-507.0
Q86X60,-172.0
Q86X76,-440.0
Q86X83,-257.0
Q86XA9,-3308.0
Q86XD5,46.0
Q86XD8,-290.0
Q86XE3,-591.0
Q86XH1,-879.0
Q86XI6,-138.0
Q86XJ0,-559.0
Q86XN6,-573.0
Q86XP6,-213.0
Q86XR2,-857.0
Q86XR5,-221.0
Q86XS5,-219.0
Q86XT9,-313.0
Q86XU0,-406.0
Q86XW9,-253.0
Q86XZ4,97.0
Q86Y22,899.0
Q86Y25,-480.0
Q86Y79,-237.0
Q86YB7,-348.0
Q86YE8,-581.0
Q86YH2,-183.0
Q86YL5,-14.0
Q86YN1,-440.0
Q86YQ2,-175.0
Q86YQ8,-454.0
Q86YR6,-221.0
Q86YV6,-337.0
Q8IUA0,-179.0
Q8IUB2,-94.0
Q8IUB3,-115.0
Q8IUB5,-100.0
Q8IUC0,137.0
Q8IUE0,-179.0
Q8IUE1,-92.0
Q8IUH2,-189.0
Q8IUK8,-146.0
Q8IUL8,-793.0
Q8IUS5,-628.0
Q8IUZ0,-806.0
Q8IV03,-42.0
Q8IV13,-549.0
Q8IV33,-1675.0
Q8IV38,-422.0
Q8IV42,-434.0
Q8IV50,-103.0
Q8IVA1,76.0
Q8IVC4,-291.0
Q8IVE0,-161.0
Q8IVF6,-1124.0
Q8IVN3,6.0
Q8IVN8,-135.0
Q8IVU1,-574.0
Q8IVV2,-1398.0
Q8IVV8,-383.0
Q8IVW1,-34.0
Q8IVY1,-86.0
Q8IW03,-451.0
Q8IW36,-463.0
Q8IW50,13.0
Q8IW70,-344.0
Q8IW92,-529.0
Q8IW93,-650.0
Q8IWA0,-850.0
Q8IWB4,-665.0
Q8IWB9,-561.0
Q8IWF6,-726.0
Q8IWP9,-151.0
Q8IWR0,-506.0
Q8IWY8,-332.0
Q8IX06,-518.0
Q8IX18,-927.0
Q8IX29,-255.0
Q8IX94,-408.0
Q8IX95,-74.0
Q8IXE1,-686.0
Q8IXF9,-409.0
Q8IXQ4,125.0
Q8IXS6,-19.0
Q8IXS8,-373.0
Q8IXT1,-467.0
Q8IXT5,-405.0
Q8IXU6,-759.0
Q8IXX5,-437.0
Q8IXY8,-236.0
Q8IXZ3,317.0
Q8IY42,205.0
Q8IY47,-677.0
Q8IY50,-695.0
Q8IY51,-359.0
Q8IY67,-443.0
Q8IY85,-779.0
Q8IYA7,-143.0
Q8IYB9,-480.0
Q8IYD9,-40.0
Q8IYK8,-222.0
Q8IYL2,-585.0
Q8IYL3,73.0
Q8IYM0,-770.0
Q8IYN0,-420.0
Q8IYN2,57.0
Q8IYP2,-386.0
Q8IYS0,-544.0
Q8IYS2,-770.0
Q8IYS4,-144.0
Q8IYS8,-31.0
Q8IYT1,-246.0
Q8IYU4,-240.0
Q8IYW2,-3311.0
Q8IYW4,-424.0
Q8IYX0,-253.0
Q8IZ02,-462.0
Q8IZ08,-715.0
Q8IZ13,-764.0
Q8IZ16,-267.0
Q8IZ26,-342.0
Q8IZ40,-260.0
Q8IZ57,-183.0
Q8IZ73,-330.0
Q8IZ81,-407.0
Q8IZ83,-741.0
Q8IZA3,4.0
Q8IZD0,124.0
Q8IZD6,-812.0
Q8IZF4,-800.0
Q8IZF5,-1305.0
Q8IZF7,-987.0
Q8IZJ4,-401.0
Q8IZJ6,-240.0
Q8IZM8,-757.0
Q8IZM9,-881.0
Q8IZN7,-95.0
Q8IZP2,-124.0
Q8IZP7,-287.0
Q8IZS5,-61.0
Q8IZS6,-260.0
Q8IZS7,-231.0
Q8IZS8,-1035.0
Q8IZT9,-3.0
Q8IZU8,-1239.0
Q8IZV2,-281.0
Q8IZY5,-104.0
Q8N0S6,-477.0
Q8N0T1,-38.0
Q8N0U2,-187.0
Q8N0U6,-117.0
Q8N0V4,-457.0
Q8N0Y3,-733.0
Q8N0Y5,-622.0
Q8N0Y7,-240.0
Q8N0Z2,-80.0
Q8N0Z8,-372.0
Q8N0Z9,-315.0
Q8N103,-337.0
Q8N109,-151.0
Q8N111,36.0
Q8N112,-250.0
Q8N118,-698.0
Q8N127,-712.0
Q8N128,-3.0
Q8N129,-150.0
Q8N136,-375.0
Q8N141,-553.0
Q8N143,-347.0
Q8N145,-614.0
Q8N146,-603.0
Q8N148,-565.0
Q8N162,-657.0
Q8N184,-448.0
Q8N1A6,-79.0
Q8N1D0,-70.0
Q8N1E2,-95.0
Q8N1G4,-561.0
Q8N1L4,-395.0
Q8N1N0,-478.0
Q8N1S5,-397.0
Q8N1T3,-1348.0
Q8N1W2,-362.0
Q8N228,-143.0
Q8N283,-898.0
Q8N292,-88.0
Q8N2E2,-603.0
Q8N2H3,-526.0
Q8N2I2,-362.0
Q8N2X6,55.0
Q8N309,-676.0
Q8N323,-698.0
Q8N328,-408.0
Q8N336,-512.0
Q8N349,-595.0
Q8N365,10.0
Q8N3D4,-182.0
Q8N3F9,-658.0
Q8N3H0,-140.0
Q8N3J9,-207.0
Q8N3R3,-656.0
Q8N3S3,-996.0
Q8N3T6,-644.0
Q8N3X1,-36.0
Q8N3X6,-241.0
Q8N3Z0,-254.0
Q8N3Z3,-330.0
Q8N413,-345.0
Q8N431,-592.0
Q8N434,-918.0
Q8N436,-546.0
Q8N442,-751.0
Q8N456,-297.0
Q8N461,-623.0
Q8N468,-812.0
Q8N475,-563.0
Q8N4B4,-689.0
Q8N4F7,-581.0
Q8N4G2,-166.0
Q8N4H0,-297.0
Q8N4H5,-83.0
Q8N4P2,-974.0
Q8N4Q0,-273.0
Q8N4S0,-76.0
Q8N4T4,-368.0
Q8N4U5,-580.0
Q8N4V2,-838.0
Q8N4W9,-851.0
Q8N4Z0,-222.0
Q8N531,-664.0
Q8N567,-88.0
Q8N584,-711.0
Q8N587,-223.0
Q8N5C6,-891.0
Q8N5C7,-277.0
Q8N5H3,-168.0
Q8N5I3,-233.0
Q8N5I9,-21.0
Q8N5J4,-167.0
Q8N5L8,-107.0
Q8N5M4,-144.0
Q8N5N7,-163.0
Q8N5R6,-572.0
Q8N5S1,-367.0
Q8N5T2,-764.0
Q8N5U1,-276.0
Q8N5W9,-115.0
Q8N5X7,-215.0
Q8N628,-586.0
Q8N660,-408.0
Q8N687,-173.0
Q8N688,-104.0
Q8N699,-308.0
Q8N6D5,-358.0
Q8N6I4,-297.0
Q8N6M5,-252.0
Q8N6M8,-257.0
Q8N6M9,-58.0
Q8N6N3,30.0
Q8N6N6,-173.0
Q8N6N7,-40.0
Q8N6Q1,-356.0
Q8N6S5,-172.0
Q8N6T0,-642.0
Q8N6V9,-190.0
Q8N6Y1,-793.0
Q8N6Y2,-466.0
Q8N729,-241.0
Q8N782,-364.0
Q8N7A1,-288.0
Q8N7B1,-243.0
Q8N7B9,-344.0
Q8N7C7,-388.0
Q8N7F7,-139.0
Q8N7G0,-355.0
Q8N7K0,-282.0
Q8N7M0,-213.0
Q8N7M2,-371.0
Q8N7P1,-511.0
Q8N7P3,-336.0
Q8N7Q3,-382.0
Q8N7R0,112.0
Q8N7R1,-112.0
Q8N7R7,-469.0
Q8N7S2,-182.0
Q8N7X0,-1290.0
Q8N7Z5,-919.0
Q8N801,-63.0
Q8N806,-182.0
Q8N815,-489.0
Q8N819,-499.0
Q8N823,-564.0
Q8N831,-223.0
Q8N859,-221.0
Q8N878,-663.0
Q8N883,-429.0
Q8N8A2,-1294.0
Q8N8A6,-507.0
Q8N8C0,-602.0
Q8N8D1,-412.0
Q8N8E3,-836.0
Q8N8F6,-202.0
Q8N8F7,-148.0
Q8N8G2,-31.0
Q8N8J6,-478.0
Q8N8K9,-363.0
Q8N8L2,-278.0
Q8N8M0,-316.0
Q8N8Q1,-532.0
Q8N8Q9,-622.0
Q8N8R5,-232.0
Q8N8U2,-319.0
Q8N8U3,-261.0
Q8N8Y5,-43.0
Q8N8Z6,-63.0
Q8N8Z8,-375.0
Q8N907,-192.0
Q8N944,44.0
Q8N954,-148.0
Q8N961,-1100.0
Q8N967,-365.0
Q8N972,-233.0
Q8N998,-334.0
Q8N9B8,-503.0
Q8N9F8,-405.0
Q8N9H8,-1079.0
Q8N9K5,-512.0
Q8N9L1,-171.0
Q8N9M1,-292.0
Q8N9N7,-219.0
Q8N9S9,-454.0
Q8N9T8,-67.0
Q8N9U0,-303.0
Q8N9V7,-1094.0
Q8N9W4,546.0
Q8N9W8,-292.0
Q8N9Y4,-116.0
Q8N9Z0,-426.0
Q8N9Z9,-138.0
Q8NA19,-283.0
Q8NA23,-304.0
Q8NA47,-517.0
Q8NA69,-284.0
Q8NA92,-213.0
Q8NAF0,-269.0
Q8NAT2,-680.0
Q8NB25,-971.0
Q8NB37,-288.0
Q8NB42,-444.0
Q8NB46,-1462.0
Q8NB50,-403.0
Q8NBA8,-280.0
Q8NBF6,-440.0
Q8NBH2,-334.0
Q8NBL3,-521.0
Q8NBM8,-469.0
Q8NBR0,-303.0
Q8NBV4,-339.0
Q8NBX0,-305.0
Q8NC44,-350.0
Q8NC74,-102.0
Q8NC96,-29.0
Q8NCA9,-55.0
Q8NCC5,-692.0
Q8NCF0,-384.0
Q8NCI6,-480.0
Q8NCK3,-283.0
Q8NCL9,-576.0
Q8NCN2,-136.0
Q8NCN5,-734.0
Q8NCQ5,-613.0
Q8NCQ7,-46.0
Q8NCR3,-219.0
Q8NCR9,-312.0
Q8NCU1,-146.0
Q8NCV1,-666.0
Q8NCX0,-1154.0
Q8NCY6,-198.0
Q8ND07,-438.0
Q8ND61,-732.0
Q8ND71,-422.0
Q8ND82,-377.0
Q8NDA2,-3312.0
Q8NDA8,-2888.0
Q8NDB6,-87.0
Q8NDD1,-136.0
Q8NDH2,-2956.0
Q8NDV2,-750.0
Q8NDW4,-271.0
Q8NDX6,-105.0
Q8NDX9,-209.0
Q8NDY3,-363.0
Q8NDY6,-176.0
Q8NDZ0,-76.0
Q8NDZ6,-918.0
Q8NE00,-773.0
Q8NE18,-687.0
Q8NE22,-261.0
Q8NE28,-907.0
Q8NE62,-486.0
Q8NE65,-303.0
Q8NEA5,-184.0
Q8NEB7,-306.0
Q8NEC7,-663.0
Q8NEE6,-1078.0
Q8NEF3,-330.0
Q8NEF9,-90.0
Q8NEG0,-292.0
Q8NEG4,-335.0
Q8NEG5,-535.0
Q8NEG7,-750.0
Q8NEK5,-451.0
Q8NEM1,-450.0
Q8NEM2,-513.0
Q8NEN0,-1001.0
Q8NEP7,-310.0
Q8NEP9,-483.0
Q8NET1,-88.0
Q8NEW7,-187.0
Q8NEX9,-335.0
Q8NEY3,-288.0
Q8NF86,-153.0
Q8NFI3,-679.0
Q8NFI4,-73.0
Q8NFJ8,136.0
Q8NFK1,-292.0
Q8NFN8,-510.0
Q8NFQ5,-419.0
Q8NFQ6,-513.0
Q8NFR7,-648.0
Q8NFU0,-549.0
Q8NFU4,-35.0
Q8NFZ6,-746.0
Q8NG04,-811.0
Q8NG35,-59.0
Q8NG41,-111.0
Q8NG48,-1069.0
Q8NG68,-451.0
Q8NG75,-683.0
Q8NG76,-622.0
Q8NG77,-629.0
Q8NG78,-753.0
Q8NG80,-640.0
Q8NG81,-563.0
Q8NG83,-628.0
Q8NG84,-724.0
Q8NG85,-611.0
Q8NG92,-645.0
Q8NG94,-570.0
Q8NG95,-632.0
Q8NG97,-545.0
Q8NG99,-703.0
Q8NGA0,-588.0
Q8NGA1,-693.0
Q8NGA2,-588.0
Q8NGA4,-530.0
Q8NGA5,-696.0
Q8NGA6,-643.0
Q8NGA8,-592.0
Q8NGB2,-704.0
Q8NGB4,-620.0
Q8NGB6,-700.0
Q8NGB8,-641.0
Q8NGB9,-693.0
Q8NGC0,-676.0
Q8NGC1,-670.0
Q8NGC2,-651.0
Q8NGC3,-689.0
Q8NGC4,-711.0
Q8NGC5,-711.0
Q8NGC6,-580.0
