Entry,Transmembrane,Intramembrane
P22732,"TRANSMEM 19..39; /note=""Helical; Name=1""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 69..91; /note=""Helical; Name=2""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 99..119; /note=""Helical; Name=3""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 127..149; /note=""Helical; Name=4""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 162..182; /note=""Helical; Name=5""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 193..213; /note=""Helical; Name=6""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 278..298; /note=""Helical; Name=7""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 314..334; /note=""Helical; Name=8""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 343..363; /note=""Helical; Name=9""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 372..394; /note=""Helical; Name=10""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 413..433; /note=""Helical; Name=11""; /evidence=""ECO:0000250|UniProtKB:P43427""; TRANSMEM 440..460; /note=""Helical; Name=12""; /evidence=""ECO:0000250|UniProtKB:P43427""",
P36959,,
P62745,,
Q15125,"TRANSMEM 29..49; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 66..86; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 121..141; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 185..205; /note=""Helical""; /evidence=""ECO:0000255""",
Q86Y39,"TRANSMEM 21..43; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 58..80; /note=""Helical""; /evidence=""ECO:0000255""",
Q8N138,"TRANSMEM 22..44; /note=""Helical""; /evidence=""ECO:0000269|PubMed:33558762, ECO:0007744|PDB:6M4N, ECO:0007744|PDB:6M4O, ECO:0007744|PDB:7CQI, ECO:0007744|PDB:7CQK""; TRANSMEM 45..63; /note=""Helical""; /evidence=""ECO:0000269|PubMed:33558762, ECO:0007744|PDB:6M4N, ECO:0007744|PDB:6M4O, ECO:0007744|PDB:7CQI, ECO:0007744|PDB:7CQK""; TRANSMEM 101..117; /note=""Helical""; /evidence=""ECO:0000269|PubMed:33558762, ECO:0007744|PDB:6M4N, ECO:0007744|PDB:6M4O, ECO:0007744|PDB:7CQI, ECO:0007744|PDB:7CQK""; TRANSMEM 122..139; /note=""Helical""; /evidence=""ECO:0000269|PubMed:33558762, ECO:0007744|PDB:6M4N, ECO:0007744|PDB:6M4O, ECO:0007744|PDB:7CQI, ECO:0007744|PDB:7CQK""",
Q8WTR2,,
Q96KK4,"TRANSMEM 25..45; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 54..74; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 99..119; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 139..159; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 197..216; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 237..257; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 271..291; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9Y2C3,"TRANSMEM 8..28; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
O75031,,
P35080,,
Q7Z7L7,,
Q8IY31,,
Q99616,,
Q9BS86,,
Q9BXR5,"TRANSMEM 577..597; /note=""Helical""; /evidence=""ECO:0000255""",
Q9BZM1,,
O14796,,
P12724,,
Q16773,,
Q4G0X4,,
Q8IWT0,,
Q8TBE1,"TRANSMEM 11..31; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 73..93; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 139..159; /note=""Helical""; /evidence=""ECO:0000255""",
Q96LB2,"TRANSMEM 25..53; /note=""Helical; Name=1""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""; TRANSMEM 61..87; /note=""Helical; Name=2""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""; TRANSMEM 94..122; /note=""Helical; Name=3""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""; TRANSMEM 138..165; /note=""Helical; Name=4""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""; TRANSMEM 172..200; /note=""Helical; Name=5""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""; TRANSMEM 214..240; /note=""Helical; Name=6""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""; TRANSMEM 251..275; /note=""Helical; Name=7""; /evidence=""ECO:0000269|PubMed:36302898, ECO:0000269|PubMed:37347749, ECO:0000269|PubMed:37591889, ECO:0007744|PDB:8DWC, ECO:0007744|PDB:8DWG, ECO:0007744|PDB:8DWH, ECO:0007744|PDB:8HJ5, ECO:0007744|PDB:8JGB, ECO:0007744|PDB:8JGF, ECO:0007744|PDB:8JGG""",
Q9BVK2,"TRANSMEM 4..24; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 103..122; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 143..163; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 188..208; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 238..258; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 334..354; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 368..388; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 389..409; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 427..449; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 461..481; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 488..508; /note=""Helical""; /evidence=""ECO:0000255""",
Q9H1U9,"TRANSMEM 36..56; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 85..105; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 116..135; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 179..199; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 215..235; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 268..289; /note=""Helical; Name=6""; /evidence=""ECO:0000255""",
Q9H553,,"INTRAMEM 85..105; /note=""Helical""; /evidence=""ECO:0000255"""
O15305,,
O76071,,
P05413,,
P46439,,
P48059,,
P55774,,
P61421,,
P62487,,
Q01453,"TRANSMEM 2..31; /note=""Helical""; /evidence=""ECO:0000250""; TRANSMEM 65..91; /note=""Helical""; /evidence=""ECO:0000250""; TRANSMEM 96..119; /note=""Helical""; /evidence=""ECO:0000250""; TRANSMEM 134..156; /note=""Helical""; /evidence=""ECO:0000250""",
Q30KQ6,,
Q6ZP80,"TRANSMEM 115..135; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 154..174; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 201..221; /note=""Helical""; /evidence=""ECO:0000255""",
Q8TDX7,,
Q9H3S4,,
O00219,"TRANSMEM 16..36; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 45..65; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 378..398; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 409..429; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 441..461; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 474..494; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 516..536; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
O43708,,
O60779,"TRANSMEM 29..46; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 73..91; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 100..118; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 129..149; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 166..185; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 192..208; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 286..310; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 338..354; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 364..380; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 387..409; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 420..443; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 456..479; /note=""Helical""; /evidence=""ECO:0000255""",
P02100,,
P19397,"TRANSMEM 12..32; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 55..69; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 81..106; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 182..206; /note=""Helical""; /evidence=""ECO:0000255""",
P31930,,
P52306,,
Q7RTV0,,
Q8NHS1,"TRANSMEM 7..27; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 59..79; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 96..116; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 134..154; /note=""Helical""; /evidence=""ECO:0000255""",
Q9NRN9,,
Q9Y258,,
Q8NEZ5,,
Q9HAW9,"TRANSMEM 488..504; /note=""Helical""; /evidence=""ECO:0000255""",
Q9UNM6,,
Q9Y2C9,"TRANSMEM 587..607; /note=""Helical""; /evidence=""ECO:0000255""",
O75602,,
P35913,,
Q9UKB1,,
Q13838,,
Q9NQQ7,"TRANSMEM 14..34; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 42..62; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 104..124; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 136..156; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 158..178; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 202..222; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 242..262; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 294..316; /note=""Helical""; /evidence=""ECO:0000255""",
Q0VDG4,,
Q15760,"TRANSMEM 70..90; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 103..123; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 144..161; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 183..203; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 222..242; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 278..298; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 310..325; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9Y573,,
P60983,,
Q9H9Y4,,
Q9NYW7,"TRANSMEM 10..30; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 56..76; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 82..102; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 125..145; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 179..199; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 223..243; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 258..278; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
P47893,"TRANSMEM 36..58; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 67..88; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 110..129; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 150..167; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 206..229; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 247..270; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 282..301; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9H5L6,,
Q9NQT6,,
A0A0B4J1U7,,
A0A1W2PR19,,
Q8NG85,"TRANSMEM 25..48; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 57..78; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 100..119; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 139..157; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 195..218; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 236..258; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 272..291; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q8NHA8,"TRANSMEM 26..49; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 58..79; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 101..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..158; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 197..219; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 237..259; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 273..292; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q8NA23,,
Q8NGC6,"TRANSMEM 26..49; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 58..79; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 101..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..158; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 196..219; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 236..258; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 270..289; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
A8MUM7,,
Q8N0Y3,"TRANSMEM 26..49; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 58..79; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 101..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..158; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 196..219; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 236..258; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 270..289; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q5JRS4,"TRANSMEM 27..47; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 56..76; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 101..121; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 141..161; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 199..218; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 239..259; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 273..293; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q8NG95,"TRANSMEM 26..46; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 55..75; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 100..120; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 140..160; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 198..217; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 238..258; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 272..292; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q8NGG1,"TRANSMEM 25..45; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 58..78; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 98..118; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 144..164; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 206..226; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 240..260; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 272..292; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
A0A584,,
Q5VZ03,,
Q6P9G0,,
Q8IZ13,,
Q9GZY1,,
Q5I0G3,,
Q6PP77,"TRANSMEM 35..55; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 68..88; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 98..118; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 174..194; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 202..222; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 241..261; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 269..289; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 306..326; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 357..377; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 382..402; /note=""Helical""; /evidence=""ECO:0000255""",
Q5VWM3,,
Q8TCA0,,
Q5VT98,,
Q86Y30,,
Q8TBZ9,,
Q9H4G8,,
Q6T311,,
A4QPB2,,
Q9UHT4,,
O14756,,
P41159,,
P50897,,
P61160,,
P61968,,
Q6UWP7,"TRANSMEM 47..67; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 86..106; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 340..360; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 362..382; /note=""Helical""; /evidence=""ECO:0000255""",
Q969S6,"TRANSMEM 14..34; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 50..72; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 81..101; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 112..132; /note=""Helical""; /evidence=""ECO:0000255""",
Q96F10,,
Q9H840,,
Q9UPY5,"TRANSMEM 44..64; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 75..95; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 131..150; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 164..179; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 194..210; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 235..255; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 266..286; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 318..338; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 365..385; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 388..408; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 423..443; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""; TRANSMEM 450..470; /note=""Helical""; /evidence=""ECO:0000305|PubMed:15151999""","INTRAMEM 102..116; /evidence=""ECO:0000305|PubMed:15151999"""
Q9Y223,,
Q9Y287,"TRANSMEM 55..75; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
O00501,"TRANSMEM 8..28; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 82..102; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 123..143; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 160..180; /note=""Helical""; /evidence=""ECO:0000255""",
O14595,,
O60894,"TRANSMEM 119..140; /note=""Helical""; /evidence=""ECO:0000269|PubMed:33602864, ECO:0007744|PDB:7KNU""",
P01037,,
Q01628,"TRANSMEM 108..128; /note=""Helical""; /evidence=""ECO:0000255""","INTRAMEM 58..78; /note=""Helical""; /evidence=""ECO:0000255"""
Q695T7,"TRANSMEM 42..62; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 68..88; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 121..141; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 193..213; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 222..242; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 269..289; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 305..325; /note=""Helical; Name=7""; /evidence=""ECO:0000255""; TRANSMEM 414..434; /note=""Helical; Name=8""; /evidence=""ECO:0000255""; TRANSMEM 457..477; /note=""Helical; Name=9""; /evidence=""ECO:0000255""; TRANSMEM 491..511; /note=""Helical; Name=10""; /evidence=""ECO:0000255""; TRANSMEM 532..552; /note=""Helical; Name=11""; /evidence=""ECO:0000255""; TRANSMEM 582..602; /note=""Helical; Name=12""; /evidence=""ECO:0000255""",
Q8WVX9,"TRANSMEM 466..483; /note=""Helical""; /evidence=""ECO:0000255""",
Q92521,"TRANSMEM 63..83; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 136..156; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 192..212; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 224..244; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 255..275; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 315..335; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 340..360; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 362..382; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 387..407; /note=""Helical""; /evidence=""ECO:0000255""",
Q96L21,,
Q9BRQ8,"TRANSMEM 7..27; /note=""Helical""; /evidence=""ECO:0000255""",
Q9UMX6,,
Q9Y619,"TRANSMEM 5..25; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 68..88; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 110..130; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 168..188; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 207..227; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 237..257; /note=""Helical; Name=6""; /evidence=""ECO:0000255""",
P01111,,
P16619,,
P16662,"TRANSMEM 493..509; /note=""Helical""; /evidence=""ECO:0000255""",
P22362,,
P47755,,
P49721,,
P62873,,
Q9UBM8,"TRANSMEM 24..44; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q9UHG3,,
P10720,,
P39210,"TRANSMEM 18..38; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 53..73; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 94..114; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 131..151; /note=""Helical""; /evidence=""ECO:0000255""",
P51452,,
P60568,,
Q15800,"TRANSMEM 55..75; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 100..120; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 199..219; /note=""Helical""; /evidence=""ECO:0000255""",
Q8TAP4,,
Q96GA7,,
Q9H4Y5,,
Q9NS64,"TRANSMEM 56..76; /note=""Helical""; /evidence=""ECO:0000255""",
O14972,,
P16442,"TRANSMEM 33..53; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q13702,,
Q8WU67,"TRANSMEM 26..46; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q969D9,,
Q96PB1,"TRANSMEM 19..39; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 314..334; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 364..384; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 396..416; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 440..460; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 462..482; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 487..507; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 514..534; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 548..568; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 606..626; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 639..659; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 672..692; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 699..719; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 726..746; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 771..791; /note=""Helical""; /evidence=""ECO:0000255""",
